"OrderLineID","OrderID","CustomerID","ProductID","OrderDate","Qty","UnitDiscountPercent","ExtRevenue"
2,93565,34438,2043,2011-01-02,1,"NULL",269.64
1,1103,49307,6756,2011-01-02,3,"0.03",900.2376
1,93565,34438,6233,2011-01-02,1,"NULL",97.31
1,1102,62230,5836,2011-01-02,1,"NULL",29.64
1,1107,51396,158,2011-01-02,1,"0.08",90.4452
2,1107,51396,7392,2011-01-02,1,"0.08",30.1668
3,83742,48653,6867,2011-01-02,1,"NULL",136.33
2,75154,13375,7019,2011-01-02,1,"NULL",323.23
1,75768,3087,4318,2011-01-02,1,"NULL",64.45
1,83202,35219,2128,2011-01-02,1,"NULL",317.68
2,83742,48653,7097,2011-01-02,1,"NULL",293.19
1,75154,13375,7451,2011-01-02,1,"NULL",131.96
1,71849,36312,6925,2011-01-02,1,"0.18",34.3498
1,1105,49324,1140,2011-01-02,1,"NULL",286.47
1,77145,24392,939,2011-01-02,1,"NULL",375.47
1,82949,7436,6790,2011-01-02,1,"0.17",372.3629
1,90142,46015,2533,2011-01-02,3,"NULL",960.06
1,1108,54825,3673,2011-01-02,1,"NULL",451
1,87134,9323,7656,2011-01-02,2,"NULL",864.54
1,69460,47852,4023,2011-01-02,1,"NULL",123.06
1,91132,9727,2909,2011-01-02,1,"NULL",388.07
2,1108,54825,829,2011-01-02,1,"NULL",116.71
1,1110,51262,7030,2011-01-02,3,"0.05",1324.1955
1,89532,42941,6161,2011-01-02,1,"NULL",412.14
1,90031,28,5745,2011-01-02,1,"0.15",310.4285
3,90031,28,2190,2011-01-02,1,"0.15",12.104
1,63796,43379,6254,2011-01-02,1,"NULL",161.78
2,1110,51262,529,2011-01-02,1,"0.05",120.9255
2,90031,28,6189,2011-01-02,1,"0.15",173.5105
1,1113,51498,6599,2011-01-02,1,"0.34",178.7082
1,16408,41958,7279,2011-01-02,1,"NULL",12.49
1,1112,53912,7975,2011-01-02,1,"NULL",425.26
1,16409,41490,6172,2011-01-03,1,"NULL",71.68
1,82511,48225,6175,2011-01-03,1,"NULL",55.66
1,70799,31242,2822,2011-01-03,2,"NULL",572.7
1,1111,51492,3692,2011-01-03,1,"0.21",35.6527
2,70799,31242,3153,2011-01-03,3,"NULL",634.23
1,68215,30688,1684,2011-01-03,1,"NULL",286.12
1,85664,24628,4093,2011-01-03,1,"NULL",321.25
1,75461,20543,3829,2011-01-03,4,"NULL",701.24
2,66609,13773,877,2011-01-03,1,"NULL",427.72
1,2176,53079,4046,2011-01-03,1,"NULL",483.24
1,95221,44351,1075,2011-01-03,1,"NULL",409.54
2,2160,59125,3145,2011-01-03,1,"NULL",62.92
1,15879,46675,6460,2011-01-03,1,"NULL",301.14
1,2159,58499,7295,2011-01-03,1,"NULL",2.72
1,72766,17595,5419,2011-01-03,1,"0.3",155.785
1,86146,20626,5502,2011-01-03,1,"NULL",270.55
1,2160,59125,5140,2011-01-03,1,"NULL",218.43
2,72766,17595,5073,2011-01-03,1,"0.3",27.426
2,86146,20626,3242,2011-01-03,1,"NULL",372.78
1,2155,59153,7117,2011-01-03,1,"NULL",1.56
1,16410,40636,5513,2011-01-03,1,"NULL",476.92
1,2156,58495,6932,2011-01-03,1,"NULL",444.67
2,16410,40636,2089,2011-01-03,1,"NULL",263.83
1,75649,10813,1713,2011-01-03,1,"NULL",164.59
1,95450,31133,7145,2011-01-03,1,"NULL",199.27
1,70628,46588,5857,2011-01-03,1,"NULL",134.56
1,70361,35860,2628,2011-01-03,1,"NULL",294.92
1,1106,49742,1205,2011-01-03,1,"NULL",321.12
1,2175,51005,381,2011-01-03,1,"0.2",145.224
1,66609,13773,6492,2011-01-03,1,"NULL",486.96
1,2174,54700,5387,2011-01-03,2,"NULL",274.96
1,2169,50424,6144,2011-01-03,1,"7.0000000000000007E-2",277.4469
1,93485,15528,2851,2011-01-03,1,"NULL",41.46
1,80155,48269,4059,2011-01-03,1,"NULL",70.19
2,2169,50424,7603,2011-01-03,1,"7.0000000000000007E-2",311.5128
1,63990,24486,491,2011-01-03,1,"NULL",192.12
2,80155,48269,3996,2011-01-03,1,"NULL",44.47
1,72463,26797,118,2011-01-03,1,"7.0000000000000007E-2",71.7867
1,2171,50344,1480,2011-01-03,1,"0.23",253.8151
1,2170,52239,3505,2011-01-03,1,"0.02",346.8808
1,2164,62779,895,2011-01-03,4,"NULL",1641
1,85269,37779,741,2011-01-03,1,"0.23",166.3893
1,2165,60555,5521,2011-01-03,1,"NULL",46.59
1,89701,7605,3326,2011-01-03,1,"0.35",71.3505
1,2162,60474,1316,2011-01-03,1,"NULL",198.09
1,2163,60041,2227,2011-01-03,1,"NULL",231.14
1,95617,3238,5611,2011-01-03,1,"NULL",290.43
1,2168,49796,1723,2011-01-03,1,"0.1",318.456
2,95617,3238,6891,2011-01-03,1,"NULL",452.57
1,2166,62832,3438,2011-01-03,1,"NULL",376.17
1,71416,3857,7270,2011-01-03,1,"NULL",346.64
1,2415,62848,3010,2011-01-04,1,"NULL",284.5
1,70739,29450,3551,2011-01-04,3,"NULL",298.5
1,84739,44567,7666,2011-01-04,1,"NULL",483.47
2,2416,61956,5691,2011-01-04,1,"NULL",455.26
1,2416,61956,5039,2011-01-04,1,"NULL",29.38
1,2411,60928,7808,2011-01-04,1,"NULL",171.69
1,84908,14341,4176,2011-01-04,1,"NULL",215.22
3,2410,59804,2398,2011-01-04,1,"NULL",223.04
1,83219,48763,5412,2011-01-04,1,"NULL",272.92
1,78075,45440,3552,2011-01-04,1,"NULL",100.22
1,2413,60219,3560,2011-01-04,1,"NULL",178.73
1,2412,60650,2424,2011-01-04,1,"NULL",383.78
1,16391,39160,7790,2011-01-04,1,"0.11",350.571
1,2419,50683,367,2011-01-04,4,"0.28999999999999998",1081.5856
1,95490,13810,4244,2011-01-04,1,"NULL",166.3
1,2420,49115,3410,2011-01-04,1,"0.1",242.163
1,80595,34310,2638,2011-01-04,1,"NULL",452.84
2,66631,31774,7643,2011-01-04,3,"NULL",993.6
1,69580,36250,7302,2011-01-04,1,"0.34",118.9848
1,69606,6122,7192,2011-01-04,1,"NULL",116.45
1,2418,51275,3246,2011-01-04,1,"NULL",290.35
1,66631,31774,2900,2011-01-04,1,"NULL",144.52
2,70739,29450,5928,2011-01-04,1,"NULL",90.98
1,2417,62171,2,2011-01-04,1,"NULL",67.34
1,2422,51246,1787,2011-01-04,1,"0.31",129.3681
1,16173,36045,1155,2011-01-04,1,"0.18",57.9248
1,2173,54839,576,2011-01-04,1,"NULL",126.26
2,2421,52241,3933,2011-01-04,1,"0.1",105.831
1,2421,52241,1338,2011-01-04,1,"0.1",403.713
1,68246,45211,4838,2011-01-04,4,"NULL",1754.2
1,80555,48417,6485,2011-01-04,1,"NULL",479.79
1,16185,45298,1793,2011-01-04,1,"NULL",12.8
2,2410,59804,4007,2011-01-04,1,"NULL",476.45
1,16089,46000,1930,2011-01-04,1,"NULL",181.74
1,2410,59804,1121,2011-01-04,1,"NULL",307.24
1,68583,48830,2138,2011-01-04,4,"NULL",337
1,2424,51264,11,2011-01-04,1,"NULL",367.58
1,16175,37421,1257,2011-01-04,1,"0.06",138.0954
1,80162,1309,3722,2011-01-04,1,"NULL",193.55
1,2425,49126,5217,2011-01-04,1,"0.31",197.7471
2,16175,37421,7147,2011-01-04,1,"0.06",32.7308
1,90057,25126,5412,2011-01-04,1,"0.25",204.69
2,80860,38490,4098,2011-01-04,1,"0.02",229.7708
1,2427,50190,1178,2011-01-04,3,"0.11",1130.4246
1,80860,38490,643,2011-01-04,4,"0.02",1661.9232
1,91825,35243,7328,2011-01-04,1,"NULL",188.3
1,88894,18950,701,2011-01-04,1,"NULL",299.16
1,76123,47211,4046,2011-01-04,1,"NULL",483.24
2,79472,31742,6671,2011-01-04,1,"NULL",27.65
1,85259,20904,657,2011-01-04,1,"NULL",96.84
1,2429,56778,142,2011-01-04,1,"NULL",88.65
1,79472,31742,1694,2011-01-04,1,"NULL",480.24
3,80860,38490,1611,2011-01-04,2,"0.02",78.1648
1,2428,54571,4159,2011-01-04,1,"NULL",300.1
3,2429,56778,2327,2011-01-04,1,"NULL",178.14
1,89719,31216,5564,2011-01-04,1,"NULL",11.94
1,51,58913,3895,2011-01-04,3,"NULL",863.46
2,2429,56778,1133,2011-01-04,1,"NULL",426.47
1,85820,21228,6627,2011-01-04,1,"NULL",359.7
2,80887,11978,7958,2011-01-05,1,"NULL",156.44
2,89259,38260,421,2011-01-05,3,"0.19",852.3225
1,69637,32440,2290,2011-01-05,1,"NULL",445.03
1,2506,55529,4837,2011-01-05,1,"NULL",432.53
1,63946,29624,5931,2011-01-05,1,"NULL",166
1,92687,1843,255,2011-01-05,1,"NULL",178.68
2,69637,32440,860,2011-01-05,1,"NULL",106.91
1,2507,56764,3314,2011-01-05,1,"NULL",234.65
1,2504,52687,4859,2011-01-05,1,"0.11",164.7034
1,16663,39685,7623,2011-01-05,1,"NULL",414.42
1,80887,11978,2954,2011-01-05,2,"NULL",192.54
1,89259,38260,6842,2011-01-05,1,"0.19",254.2023
1,76584,46555,6763,2011-01-05,1,"NULL",127.1
2,70059,31418,3398,2011-01-05,1,"NULL",356.97
1,2502,62874,4684,2011-01-05,1,"NULL",156.35
1,2503,51628,3067,2011-01-05,1,"0.12",62.6472
1,69312,43246,3956,2011-01-05,1,"NULL",21.87
1,75924,26996,3460,2011-01-05,1,"0.02",56.742
1,2501,61984,4695,2011-01-05,1,"NULL",193.07
1,70059,31418,1555,2011-01-05,1,"NULL",193.6
2,2500,62383,1504,2011-01-05,1,"NULL",466.29
2,76505,31428,2243,2011-01-05,2,"NULL",476.26
1,74569,15021,3111,2011-01-05,1,"NULL",463.21
1,80383,47599,2803,2011-01-05,1,"NULL",423.09
1,79687,44718,1074,2011-01-05,1,"NULL",235.62
1,63549,17395,3450,2011-01-05,2,"0.13",491.1498
2,79687,44718,6329,2011-01-05,1,"NULL",444.16
2,80383,47599,3601,2011-01-05,1,"NULL",239.9
1,75829,48302,4777,2011-01-05,1,"NULL",184.46
1,92306,44427,286,2011-01-05,1,"NULL",97.89
1,76759,42596,6656,2011-01-05,1,"NULL",257.86
1,92380,12863,429,2011-01-05,1,"NULL",114.35
1,2509,52519,5083,2011-01-05,1,"0.19",161.0361
1,2508,56568,1410,2011-01-05,1,"NULL",243.25
2,92687,1843,2546,2011-01-05,1,"NULL",314.63
1,2498,61600,2399,2011-01-05,1,"NULL",415.45
1,76405,43771,1804,2011-01-05,1,"NULL",118.14
1,2499,61786,4905,2011-01-05,2,"NULL",684.56
1,76581,36945,1244,2011-01-05,1,"0.04",0.7872
2,2499,61786,5198,2011-01-05,1,"NULL",414.61
1,76505,31428,1738,2011-01-05,1,"NULL",208.01
1,2500,62383,5394,2011-01-05,1,"NULL",403.84
1,2495,57933,7402,2011-01-05,1,"NULL",304.27
1,82754,36111,354,2011-01-05,1,"0.17",115.6854
1,2496,57948,2732,2011-01-05,4,"NULL",1768.56
2,2497,59167,2948,2011-01-05,1,"NULL",471.1
1,2497,59167,3989,2011-01-05,1,"NULL",482.47
1,72201,47741,3834,2011-01-05,1,"NULL",397.03
1,68116,36082,1180,2011-01-05,1,"0.3",1.246
1,2493,60323,3222,2011-01-05,1,"NULL",204.41
1,2494,60786,2994,2011-01-05,3,"NULL",639.63
1,65777,48586,7772,2011-01-05,3,"NULL",1068.42
1,2492,60441,7900,2011-01-05,1,"NULL",245.05
1,94405,563,1114,2011-01-06,1,"NULL",276.93
1,90475,23074,3103,2011-01-06,1,"NULL",178.46
1,63016,45265,5693,2011-01-06,1,"NULL",445.28
1,72776,44643,3296,2011-01-06,1,"NULL",356.51
1,75269,45856,3116,2011-01-06,1,"NULL",359.87
2,2609,55603,6404,2011-01-06,1,"NULL",111.88
1,77915,43093,3160,2011-01-06,1,"NULL",423.79
1,94298,44644,3196,2011-01-06,1,"NULL",208.07
2,2608,53146,6670,2011-01-06,1,"NULL",229.15
1,2609,55603,4287,2011-01-06,1,"NULL",136.99
1,2594,59067,7682,2011-01-06,1,"NULL",421.29
1,70692,46928,911,2011-01-06,1,"NULL",458.99
1,2595,58018,1217,2011-01-06,1,"NULL",148.46
2,93212,5204,1876,2011-01-06,1,"NULL",306.66
1,93212,5204,1411,2011-01-06,1,"NULL",337.39
1,2597,57292,5922,2011-01-06,1,"NULL",483.05
1,63021,49386,6070,2011-01-06,1,"0.32",254.0276
1,2596,59613,4985,2011-01-06,3,"NULL",479.25
1,88731,36027,5793,2011-01-06,2,"0.06",398.372
1,68210,33715,7184,2011-01-06,1,"NULL",234.58
3,2595,58018,5165,2011-01-06,1,"NULL",62.61
2,2595,58018,3027,2011-01-06,1,"NULL",110.53
2,65429,23151,4147,2011-01-06,1,"NULL",459.14
3,2602,61551,4424,2011-01-06,1,"NULL",152.11
1,2603,52965,4141,2011-01-06,3,"NULL",1087.98
1,71836,35297,6820,2011-01-06,1,"NULL",248.26
1,92996,21734,3004,2011-01-06,1,"NULL",245.3
1,64698,17738,3188,2011-01-06,1,"0.28000000000000003",14.9256
1,2157,58531,2567,2011-01-06,1,"NULL",419.57
1,2604,50337,1791,2011-01-06,1,"0.26",265.3122
1,79684,29826,6952,2011-01-06,1,"NULL",199.32
2,92996,21734,4938,2011-01-06,1,"NULL",376.5
1,81125,33373,5377,2011-01-06,1,"NULL",357.83
1,85777,34758,6786,2011-01-06,1,"NULL",453.97
1,82343,12414,5665,2011-01-06,1,"NULL",269.39
1,67608,26464,1934,2011-01-06,1,"0.1",399.141
1,2607,53272,3520,2011-01-06,1,"NULL",100.77
1,71461,36417,6677,2011-01-06,1,"0.34",274.1112
1,2606,52838,6427,2011-01-06,1,"NULL",237.56
1,2608,53146,5968,2011-01-06,1,"NULL",95.6
2,2607,53272,2709,2011-01-06,1,"NULL",465.92
1,80356,12539,4026,2011-01-06,1,"NULL",218.43
1,2598,57137,2721,2011-01-06,1,"NULL",408.77
1,75873,19989,3429,2011-01-06,1,"NULL",341.03
1,89255,42343,668,2011-01-06,1,"NULL",289.77
1,2599,58824,5817,2011-01-06,1,"NULL",35.65
2,2600,60402,6713,2011-01-06,1,"NULL",432.79
1,2600,60402,68,2011-01-06,1,"NULL",162.2
1,69540,7274,791,2011-01-06,1,"0.01",155.6874
1,67653,11247,7174,2011-01-06,1,"NULL",276.47
1,2601,62030,805,2011-01-06,1,"NULL",48.2
3,2600,60402,6098,2011-01-06,1,"NULL",12.44
1,85567,24616,2079,2011-01-06,1,"NULL",450.07
1,76509,37624,2275,2011-01-06,1,"0.35",278.928
2,2602,61551,1184,2011-01-06,3,"NULL",472.32
1,65429,23151,449,2011-01-06,1,"NULL",48.88
1,2602,61551,2075,2011-01-06,1,"NULL",388.81
2,69540,7274,7622,2011-01-06,1,"0.01",247.3812
1,2677,61140,3222,2011-01-07,1,"NULL",204.41
1,75338,331,3421,2011-01-07,1,"NULL",484.64
1,83724,46586,6034,2011-01-07,1,"NULL",428.63
1,2676,59726,428,2011-01-07,1,"NULL",439.01
1,75181,29662,5706,2011-01-07,1,"NULL",357.28
1,83541,31066,2543,2011-01-07,3,"NULL",380.52
1,78814,9336,2640,2011-01-07,1,"NULL",266.5
1,2697,52871,1542,2011-01-07,1,"NULL",487.92
1,94628,30294,2253,2011-01-07,1,"NULL",429.1
1,2682,61870,3975,2011-01-07,1,"NULL",403.79
1,2683,61135,1291,2011-01-07,1,"NULL",397.54
1,64782,24258,7679,2011-01-07,1,"NULL",253.15
2,94628,30294,2339,2011-01-07,1,"NULL",242.01
1,2680,59243,6566,2011-01-07,2,"NULL",362.26
1,74823,45953,6104,2011-01-07,1,"NULL",278.47
2,74823,45953,1872,2011-01-07,1,"NULL",3.36
1,82317,37270,2194,2011-01-07,1,"0.15",28.1605
1,80580,13368,746,2011-01-07,1,"NULL",329.15
1,2693,51408,6403,2011-01-07,1,"0.35",109.2455
1,67035,21075,5094,2011-01-07,1,"NULL",105.82
1,2694,57653,6506,2011-01-07,1,"NULL",5.73
2,67035,21075,5243,2011-01-07,1,"NULL",252.09
1,94284,16489,3584,2011-01-07,1,"NULL",188.67
1,2696,52726,5071,2011-01-07,1,"0.09",173.8555
1,87778,36186,3235,2011-01-07,1,"0.3",110.803
1,78912,46381,6908,2011-01-07,2,"NULL",170.64
2,2690,54927,7504,2011-01-07,1,"NULL",205.87
1,92547,10518,4059,2011-01-07,1,"NULL",70.19
2,78912,46381,5955,2011-01-07,1,"NULL",64.39
1,2691,53626,4915,2011-01-07,1,"NULL",21.03
2,92547,10518,7892,2011-01-07,1,"NULL",36.72
2,2691,53626,5793,2011-01-07,1,"NULL",211.9
1,2685,50228,4633,2011-01-07,1,"0.13",204.9807
1,69036,35616,2080,2011-01-07,1,"NULL",297.02
1,74911,14028,7981,2011-01-07,4,"NULL",47.72
1,2684,49904,7947,2011-01-07,1,"0.22",159.744
1,75656,20310,3118,2011-01-07,1,"NULL",80.82
2,69036,35616,2491,2011-01-07,1,"NULL",81.4
2,2685,50228,1087,2011-01-07,1,"0.13",17.4783
1,2686,52758,418,2011-01-07,2,"0.01",674.3088
1,89946,39039,589,2011-01-07,1,"0.26",270.7586
1,2690,54927,4001,2011-01-07,1,"NULL",274.56
1,16289,38582,6804,2011-01-07,1,"0.02",121.0496
1,2689,51946,7539,2011-01-07,1,"0.06",305.0582
1,64732,43297,301,2011-01-07,1,"NULL",253.7
1,93407,17133,4729,2011-01-07,1,"NULL",190.37
1,2688,52425,2696,2011-01-07,1,"0.18",170.5108
1,2766,53279,6689,2011-01-08,1,"NULL",69.08
1,75837,1398,358,2011-01-08,1,"NULL",184.45
1,91590,45716,2617,2011-01-08,1,"NULL",328.06
1,2765,52971,2718,2011-01-08,1,"NULL",285.55
1,2768,55066,2986,2011-01-08,1,"NULL",194.61
2,2764,53575,292,2011-01-08,1,"NULL",110.08
1,2764,53575,5221,2011-01-08,2,"NULL",822.8
1,71819,12740,77,2011-01-08,1,"NULL",127.58
1,74943,37951,3694,2011-01-08,1,"0.24",361.9044
1,81936,7302,6592,2011-01-08,1,"0.08",181.8104
1,2762,51890,960,2011-01-08,1,"0.05",42.123
2,90168,15082,665,2011-01-08,1,"NULL",389.92
1,2763,54136,645,2011-01-08,1,"NULL",330.78
1,2771,57260,3861,2011-01-08,1,"NULL",455.64
1,2772,55965,2776,2011-01-08,1,"NULL",400.58
1,16601,38620,1440,2011-01-08,1,"0.28999999999999998",177.1805
1,2770,54870,6694,2011-01-08,1,"NULL",267.2
1,74653,48534,7314,2011-01-08,1,"NULL",261.41
1,2769,56209,2354,2011-01-08,1,"NULL",483.51
1,71118,32829,3758,2011-01-08,1,"NULL",115.78
1,93332,32693,6499,2011-01-08,1,"NULL",8.43
1,92599,38822,4318,2011-01-08,1,"0.14000000000000001",55.427
1,16403,43445,5248,2011-01-08,1,"NULL",275.16
1,92921,29638,5614,2011-01-08,1,"NULL",313.75
1,2773,56058,4621,2011-01-08,1,"NULL",280.33
1,85670,36106,5868,2011-01-08,1,"0.05",231.496
4,86721,5161,3116,2011-01-08,1,"NULL",359.87
1,71533,43383,479,2011-01-08,2,"NULL",964.26
1,2756,55819,3773,2011-01-08,1,"NULL",310.82
1,2755,58005,1696,2011-01-08,1,"NULL",326.86
3,86721,5161,751,2011-01-08,1,"NULL",384.36
1,90319,11542,2780,2011-01-08,1,"NULL",260.62
2,74822,46277,1199,2011-01-08,1,"NULL",486.7
1,2757,58111,6299,2011-01-08,1,"NULL",450.94
2,2756,55819,3266,2011-01-08,1,"NULL",157.96
1,68247,37035,3299,2011-01-08,1,"0.03",334.5336
1,74822,46277,3943,2011-01-08,1,"NULL",67.65
1,75854,12063,3853,2011-01-08,1,"NULL",113.3
1,2759,61568,3653,2011-01-08,1,"NULL",189.15
1,2758,61417,4400,2011-01-08,3,"NULL",542.88
1,85341,16325,1190,2011-01-08,1,"NULL",77.04
1,90168,15082,6614,2011-01-08,1,"NULL",282.21
2,76344,45216,3491,2011-01-08,1,"NULL",294.9
1,63253,37351,2704,2011-01-08,1,"NULL",104.76
1,2761,51043,7584,2011-01-08,1,"0.27",238.1406
1,2760,50545,3704,2011-01-08,1,"0.34",317.0574
1,76344,45216,1229,2011-01-08,1,"NULL",438.76
1,93367,36100,2183,2011-01-08,1,"0.06",201.8932
2,74071,44922,3170,2011-01-08,1,"NULL",301.6
1,74071,44922,6011,2011-01-08,1,"NULL",352.46
1,82485,21012,3288,2011-01-08,1,"NULL",107.77
2,93367,36100,7746,2011-01-08,1,"0.06",188.8272
1,92794,10181,559,2011-01-08,1,"NULL",340.37
1,78009,26632,7761,2011-01-08,1,"0.16",344.5932
2,86721,5161,1733,2011-01-08,1,"NULL",170.3
1,2754,58652,547,2011-01-08,1,"NULL",375.81
1,2753,59929,6147,2011-01-08,1,"NULL",283.87
1,86721,5161,73,2011-01-08,1,"NULL",376.11
1,2850,62927,2700,2011-01-09,1,"NULL",61
1,88634,10158,1422,2011-01-09,1,"NULL",426.18
2,2847,58549,3776,2011-01-09,1,"NULL",362.93
1,2848,59335,7359,2011-01-09,1,"NULL",58.38
1,2846,58192,3984,2011-01-09,1,"NULL",53.02
1,2847,58549,5746,2011-01-09,1,"NULL",94.26
2,89373,26844,5238,2011-01-09,1,"0.1",127.935
1,95031,37539,4786,2011-01-09,1,"0.23",296.9351
1,77843,31134,1746,2011-01-09,1,"NULL",62.95
1,2856,51745,6554,2011-01-09,1,"0.04",382.704
1,2857,53776,3213,2011-01-09,3,"NULL",1093.86
1,91585,35311,793,2011-01-09,1,"NULL",4.77
1,2854,54705,203,2011-01-09,1,"NULL",443.17
1,2855,50529,984,2011-01-09,1,"NULL",481.94
1,2853,49096,620,2011-01-09,3,"0.2",373.344
1,2605,50063,6094,2011-01-09,1,"0.31",13.524
2,88634,10158,4494,2011-01-09,3,"NULL",769.53
2,2850,62927,677,2011-01-09,1,"NULL",16.64
1,2851,62134,1113,2011-01-09,1,"NULL",216.65
1,89373,26844,366,2011-01-09,1,"0.1",435.447
1,95749,6528,1890,2011-01-09,3,"NULL",1100.49
2,80031,45060,4691,2011-01-09,1,"NULL",167.69
1,65829,36981,4333,2011-01-09,1,"0.02",432.8856
1,88700,45068,2675,2011-01-09,1,"NULL",235.6
1,16593,47929,4343,2011-01-09,1,"NULL",410.82
1,74942,31254,1885,2011-01-09,1,"NULL",155.63
1,85703,36877,759,2011-01-09,1,"0.13",19.488
2,2857,53776,5107,2011-01-09,1,"NULL",302.77
1,88333,12585,2821,2011-01-09,1,"NULL",79.72
1,80031,45060,5966,2011-01-09,1,"NULL",159.07
1,2767,54367,2614,2011-01-09,1,"NULL",114.09
2,2167,49331,3214,2011-01-09,1,"0.01",265.3299
1,86534,433,1670,2011-01-09,3,"NULL",1220.67
1,2491,60847,1885,2011-01-09,4,"NULL",622.52
1,2414,60279,3927,2011-01-09,1,"NULL",33.15
1,2860,53265,3776,2011-01-09,1,"NULL",362.93
1,2167,49331,1420,2011-01-09,1,"0.01",331.2738
1,136,60025,5589,2011-01-10,3,"NULL",1109.34
1,63782,24057,1059,2011-01-10,1,"NULL",339.31
1,135,59408,5128,2011-01-10,1,"NULL",346.45
3,88775,45728,2796,2011-01-10,2,"NULL",787.92
1,77069,505,1050,2011-01-10,1,"NULL",11.13
1,68611,37444,6966,2011-01-10,1,"0.25",178.665
2,136,60025,3153,2011-01-10,1,"NULL",211.41
1,85483,4570,1691,2011-01-10,3,"NULL",769.92
1,137,57647,584,2011-01-10,2,"NULL",346.08
1,64683,16496,1950,2011-01-10,1,"NULL",279.44
2,88775,45728,4788,2011-01-10,1,"NULL",293.88
3,81304,27059,4525,2011-01-10,1,"0.23",364.4487
2,134,60394,3861,2011-01-10,1,"NULL",455.64
2,81304,27059,3580,2011-01-10,1,"0.23",148.8102
1,88775,45728,5630,2011-01-10,1,"NULL",228.65
1,134,60394,7834,2011-01-10,1,"NULL",271.36
1,133,57821,4214,2011-01-10,1,"NULL",280.94
1,83506,7313,4462,2011-01-10,1,"0.21",111.0503
1,81304,27059,6685,2011-01-10,1,"0.23",295.9803
2,133,57821,4006,2011-01-10,1,"NULL",8.79
1,73411,18867,6140,2011-01-10,1,"NULL",376.61
1,140,60580,3702,2011-01-10,1,"NULL",56.46
2,140,60580,3694,2011-01-10,1,"NULL",476.19
1,93566,30045,432,2011-01-10,3,"NULL",451.89
1,139,58765,1007,2011-01-10,1,"NULL",207.96
1,78935,13669,2212,2011-01-10,2,"NULL",550.72
1,138,58022,2246,2011-01-10,1,"NULL",470.2
