"OrderLineID","OrderID","CustomerID","ProductID","OrderDate","Qty","UnitDiscountPercent","ExtRevenue"
2,80725,22230,7866,2009-01-04,1,"NULL",149.87
1,87078,1276,6635,2009-01-04,3,"NULL",787.35
1,90430,12566,975,2009-01-04,1,"NULL",304.16
1,88239,5612,4609,2009-01-04,1,"NULL",124.82
1,2384,30226,2074,2009-01-04,1,"NULL",139.04
1,2383,25169,6811,2009-01-04,1,"0.13",237.249
1,2381,32916,226,2009-01-04,1,"NULL",438.42
1,2387,30612,3614,2009-01-04,1,"NULL",184.8
2,2387,30612,1807,2009-01-04,1,"NULL",406.32
1,70606,19079,2931,2009-01-04,1,"NULL",233.67
1,2386,28222,4512,2009-01-04,1,"NULL",472.11
1,2385,28523,2922,2009-01-04,1,"NULL",52.39
2,2377,35974,5233,2009-01-04,1,"NULL",214.87
1,77529,9307,7794,2009-01-04,4,"NULL",1279.36
1,2378,33474,322,2009-01-04,1,"NULL",322.68
2,77529,9307,3338,2009-01-04,1,"NULL",162.93
1,2379,34825,1247,2009-01-04,1,"NULL",400.83
1,83822,17529,3438,2009-01-04,1,"0.18",308.4594
1,82663,10927,1968,2009-01-04,2,"NULL",360.06
1,2380,33716,2121,2009-01-04,2,"NULL",551.06
2,82663,10927,7458,2009-01-04,1,"NULL",34.27
1,2377,35974,4464,2009-01-04,1,"NULL",349.87
1,2376,26134,5539,2009-01-04,1,"0.09",389.1706
1,93014,5030,5131,2009-01-04,1,"NULL",128.41
1,88012,20314,6808,2009-01-05,1,"NULL",443.96
1,73269,7700,6457,2009-01-05,1,"0.09",106.3517
1,83574,4156,6808,2009-01-05,1,"NULL",443.96
2,66220,4325,4225,2009-01-05,1,"NULL",323.95
2,81121,20652,5375,2009-01-05,1,"NULL",97.35
1,66220,4325,237,2009-01-05,1,"NULL",75.85
2,95320,23504,1740,2009-01-05,1,"NULL",375.55
1,81121,20652,5944,2009-01-05,1,"NULL",327.39
1,95320,23504,6503,2009-01-05,1,"NULL",20.56
2,2458,27486,5383,2009-01-05,1,"NULL",301.08
1,70829,371,6619,2009-01-05,1,"NULL",404.28
1,2459,35206,5535,2009-01-05,1,"NULL",274.83
1,2460,28861,6670,2009-01-05,2,"NULL",458.3
1,89052,24302,214,2009-01-05,1,"NULL",276.46
1,2458,27486,2892,2009-01-05,2,"NULL",115.86
2,2472,31382,6724,2009-01-05,1,"NULL",117.76
1,2472,31382,1126,2009-01-05,1,"NULL",232.36
1,80831,10241,3801,2009-01-05,1,"NULL",352.58
2,2470,32418,6716,2009-01-05,1,"NULL",338.66
1,2470,32418,429,2009-01-05,1,"NULL",114.35
2,87303,14032,884,2009-01-05,1,"NULL",454.47
1,2465,32927,6593,2009-01-05,1,"NULL",468.55
1,87303,14032,613,2009-01-05,1,"NULL",425.19
1,2464,33571,2726,2009-01-05,1,"NULL",395.23
2,16260,21344,709,2009-01-05,1,"NULL",198.23
1,84459,20405,943,2009-01-05,1,"NULL",169.62
1,2462,33046,7859,2009-01-05,1,"NULL",208.29
1,16260,21344,5920,2009-01-05,2,"NULL",486.98
1,85347,24831,3906,2009-01-05,1,"NULL",444.35
1,2468,34237,1179,2009-01-05,1,"NULL",424.09
1,2466,35167,7255,2009-01-05,1,"NULL",317.91
3,87303,14032,2361,2009-01-05,4,"NULL",1135.88
2,2465,32927,3872,2009-01-05,1,"NULL",296.56
1,2565,28145,5611,2009-01-06,1,"NULL",290.43
2,2565,28145,3761,2009-01-06,3,"NULL",1196.88
1,95791,6162,1010,2009-01-06,1,"NULL",273.04
1,2567,29421,7396,2009-01-06,1,"NULL",293.81
2,95791,6162,3497,2009-01-06,1,"NULL",132.39
1,76644,1908,1348,2009-01-06,1,"NULL",299.01
1,70987,21160,7793,2009-01-06,1,"NULL",231.08
1,2563,33348,4430,2009-01-06,1,"NULL",47.51
1,2564,27524,3432,2009-01-06,1,"NULL",429.98
1,87822,11592,5784,2009-01-06,1,"NULL",374.72
2,2564,27524,7290,2009-01-06,3,"NULL",107.85
2,87822,11592,4825,2009-01-06,1,"NULL",275.49
1,2569,29108,2356,2009-01-06,1,"NULL",338.28
1,2568,30368,7716,2009-01-06,1,"NULL",241.81
2,2569,29108,6668,2009-01-06,1,"NULL",301.31
1,93487,15194,1948,2009-01-06,1,"NULL",221.75
1,2570,29309,7625,2009-01-06,1,"NULL",277.03
1,2572,29206,4150,2009-01-06,3,"NULL",1088.58
1,2573,29502,5273,2009-01-06,1,"NULL",372.26
1,2560,31864,2461,2009-01-06,1,"NULL",298.2
2,2559,31484,4450,2009-01-06,3,"NULL",844.71
3,87061,23009,425,2009-01-06,1,"NULL",51.21
1,2558,31414,6072,2009-01-06,1,"NULL",23.56
1,2559,31484,7886,2009-01-06,1,"NULL",288.07
1,93476,6028,1767,2009-01-06,1,"NULL",98.85
1,92538,6580,4660,2009-01-06,1,"NULL",135.93
2,2561,32202,2554,2009-01-06,1,"NULL",376.18
1,2561,32202,4409,2009-01-06,1,"NULL",275.88
1,2556,35523,1843,2009-01-06,3,"NULL",597.15
1,2555,35443,1745,2009-01-06,3,"NULL",763.89
1,87061,23009,1882,2009-01-06,1,"NULL",442.89
2,2556,35523,1140,2009-01-06,1,"NULL",286.47
2,87061,23009,1106,2009-01-06,1,"NULL",406.17
1,2557,35270,5145,2009-01-06,2,"NULL",944.56
1,2553,25829,6284,2009-01-06,1,"0.03",94.4586
2,2553,25829,7838,2009-01-06,1,"0.03",448.3243
1,2554,26085,4441,2009-01-06,1,"0.12",403.964
1,87031,1712,5816,2009-01-06,1,"NULL",216.62
1,2649,32975,7839,2009-01-07,2,"NULL",793.58
1,2647,29946,3974,2009-01-07,1,"NULL",189.52
1,2646,28569,6311,2009-01-07,1,"NULL",203.72
1,2652,34615,1566,2009-01-07,1,"NULL",367.63
1,1061,34804,2386,2009-01-07,3,"NULL",1187.31
2,2656,31344,3811,2009-01-07,1,"NULL",103.77
1,31,27786,6919,2009-01-07,1,"NULL",95.09
1,2657,29741,3912,2009-01-07,1,"NULL",53.34
1,73719,9811,3440,2009-01-07,1,"NULL",280.52
1,2653,34399,2384,2009-01-07,1,"NULL",134.55
1,85208,12958,6599,2009-01-07,1,"NULL",270.77
1,2655,30218,7685,2009-01-07,1,"NULL",196.31
1,95017,12778,526,2009-01-07,1,"NULL",184.84
1,2656,31344,4993,2009-01-07,1,"NULL",271.07
1,2645,28936,7808,2009-01-07,1,"NULL",171.69
1,2644,25553,5160,2009-01-07,1,"0.17",108.4146
1,2642,25518,1505,2009-01-07,1,"0.18",73.5048
1,2643,26812,6743,2009-01-07,2,"0.06",432.8512
1,2641,25148,1455,2009-01-07,1,"0.04",87.8016
1,77574,14547,3452,2009-01-07,1,"NULL",21.67
1,2640,25777,7502,2009-01-07,1,"0.33",194.4407
2,81229,6556,2870,2009-01-07,1,"NULL",237.19
1,64883,1129,6975,2009-01-07,1,"NULL",57.58
1,81229,6556,2861,2009-01-07,2,"NULL",214.54
1,2395,28330,2745,2009-01-07,1,"NULL",142.12
1,94127,19729,3019,2009-01-07,1,"NULL",86.1
1,74728,16366,602,2009-01-08,4,"NULL",1674.04
1,2121,31465,3136,2009-01-08,1,"NULL",268.71
1,64385,11923,2923,2009-01-08,4,"NULL",1056.24
1,2469,33538,3214,2009-01-08,1,"NULL",268.01
1,73410,19281,703,2009-01-08,1,"NULL",209.24
2,73410,19281,29,2009-01-08,1,"NULL",85.08
1,2731,29172,5191,2009-01-08,1,"NULL",426.3
3,2730,30840,7204,2009-01-08,1,"NULL",431.87
1,2730,30840,3404,2009-01-08,1,"NULL",244.36
2,2730,30840,1675,2009-01-08,1,"NULL",50.8
1,2734,28918,6705,2009-01-08,1,"NULL",442.96
1,2733,26521,447,2009-01-08,1,"7.0000000000000007E-2",67.8807
1,2732,27698,5908,2009-01-08,1,"NULL",126.2
1,90780,24753,2103,2009-01-08,3,"NULL",861.27
2,2731,29172,5709,2009-01-08,1,"NULL",179.43
1,2728,35193,4741,2009-01-08,1,"NULL",486.79
1,2651,34824,6578,2009-01-09,3,"NULL",894.3
1,2825,29216,4334,2009-01-09,1,"NULL",234.76
1,2826,30269,4250,2009-01-09,1,"NULL",409.52
2,2822,27511,6437,2009-01-09,1,"NULL",127.02
1,87911,15716,498,2009-01-09,1,"NULL",326.12
1,87212,14686,6184,2009-01-09,3,"NULL",1112.7
1,94364,23467,7421,2009-01-09,1,"NULL",441.21
1,2823,30784,5806,2009-01-09,2,"NULL",237.8
1,23,26076,981,2009-01-09,1,"0.11",432.4243
1,69481,5710,1296,2009-01-09,1,"NULL",373.53
2,94364,23467,2608,2009-01-09,1,"NULL",73.49
2,87212,14686,3488,2009-01-09,1,"NULL",4.89
2,87911,15716,1820,2009-01-09,1,"NULL",89.65
2,2824,29812,6378,2009-01-09,2,"NULL",242.28
1,2824,29812,7944,2009-01-09,1,"NULL",459.14
2,69481,5710,6828,2009-01-09,1,"NULL",465.32
1,2809,26835,1852,2009-01-09,1,"0.23",155.6401
1,2382,32513,958,2009-01-09,1,"NULL",487.02
1,80524,7064,46,2009-01-09,1,"0.16",156.9876
1,2818,33624,6328,2009-01-09,1,"NULL",231.14
2,80008,17711,2979,2009-01-09,1,"0.12",29.1632
1,2817,33801,3903,2009-01-09,4,"NULL",38.92
1,80008,17711,2655,2009-01-09,1,"0.12",407.7216
1,2820,29100,2769,2009-01-09,1,"NULL",348.68
1,2819,28514,2428,2009-01-09,1,"NULL",225.93
1,91744,23499,4899,2009-01-09,1,"NULL",332.2
1,2821,25131,1028,2009-01-09,1,"0.02",391.1082
1,84918,19411,3713,2009-01-09,1,"NULL",267.18
1,2822,27511,1470,2009-01-09,3,"NULL",839.58
1,64638,19324,6253,2009-01-09,1,"NULL",280.94
2,75986,24499,3034,2009-01-09,1,"NULL",145.74
1,2811,25967,140,2009-01-09,1,"0.02",14.21
1,77175,1439,7030,2009-01-09,1,"NULL",464.63
1,75986,24499,3459,2009-01-09,1,"NULL",75.83
2,2815,31229,5745,2009-01-09,1,"NULL",365.21
1,2566,28326,6787,2009-01-09,1,"NULL",180.57
1,2815,31229,3549,2009-01-09,4,"NULL",1738.72
1,76191,12683,2780,2009-01-09,1,"NULL",260.62
1,75709,18920,1615,2009-01-09,1,"NULL",191.95
1,2814,32155,3712,2009-01-09,1,"NULL",303.19
1,2813,31154,2674,2009-01-09,1,"NULL",231.34
1,65749,12956,188,2009-01-09,1,"NULL",301.69
1,69797,15467,3801,2009-01-10,1,"NULL",352.58
1,74396,11716,5130,2009-01-10,1,"NULL",84.46
2,74396,11716,6,2009-01-10,3,"NULL",31.47
1,107,29018,7508,2009-01-10,1,"NULL",244.48
1,88413,19400,6631,2009-01-10,1,"NULL",430.31
1,106,28878,2979,2009-01-10,1,"NULL",33.14
1,109,29357,7674,2009-01-10,1,"NULL",460.7
1,108,26188,3754,2009-01-10,1,"0.23",176.5302
1,2124,28755,1653,2009-01-10,1,"NULL",182.03
1,95,30930,2419,2009-01-10,1,"NULL",434.1
1,66838,5244,7200,2009-01-10,1,"NULL",391.71
1,92,35704,3245,2009-01-10,4,"NULL",1481.12
1,93,35390,430,2009-01-10,4,"NULL",1744.92
1,84795,14385,4026,2009-01-10,1,"NULL",218.43
1,91,35643,953,2009-01-10,1,"NULL",50.79
1,88446,11981,2466,2009-01-10,3,"NULL",1050.66
2,91,35643,206,2009-01-10,1,"NULL",199.5
1,66734,24382,211,2009-01-10,1,"NULL",394.95
1,90,27519,5362,2009-01-10,1,"NULL",418.82
1,102,27856,6741,2009-01-10,3,"NULL",1267.26
1,103,28151,1436,2009-01-10,1,"NULL",190.63
2,105,29301,2558,2009-01-10,1,"NULL",309.65
1,105,29301,7032,2009-01-10,1,"NULL",362.01
2,81475,10628,7223,2009-01-10,1,"NULL",420.27
2,103,28151,3989,2009-01-10,3,"NULL",1447.41
1,81475,10628,7622,2009-01-10,1,"NULL",249.88
1,104,26948,859,2009-01-10,1,"0.15",331.7805
1,77756,13899,3583,2009-01-10,1,"NULL",396.62
1,86691,23286,2152,2009-01-10,1,"NULL",155.98
1,2648,32598,3591,2009-01-10,1,"NULL",130.53
1,97,30852,3757,2009-01-10,3,"NULL",579.6
1,98,30967,5176,2009-01-10,1,"NULL",4.65
1,96,30819,6758,2009-01-10,3,"NULL",269.76
2,2124,28755,5849,2009-01-10,1,"NULL",348.3
2,95,30930,4166,2009-01-10,1,"NULL",363.32
2,98,30967,2136,2009-01-10,1,"NULL",370.57
1,78447,5699,5107,2009-01-10,3,"NULL",908.31
1,66666,3274,135,2009-01-10,1,"NULL",348.57
1,100,32669,5950,2009-01-10,1,"NULL",23.58
1,87531,14440,3184,2009-01-10,4,"NULL",209.88
2,74983,20827,4390,2009-01-11,1,"NULL",79.23
1,74983,20827,4010,2009-01-11,3,"NULL",243.36
1,69287,19748,4370,2009-01-11,1,"NULL",329.57
1,83177,13134,5984,2009-01-11,1,"NULL",452.97
1,90667,9885,282,2009-01-11,1,"NULL",464.29
1,76956,3924,2609,2009-01-11,1,"NULL",417.79
1,81165,21053,1583,2009-01-11,1,"NULL",37.28
1,88746,6964,4421,2009-01-11,1,"NULL",177.61
1,2562,33913,4285,2009-01-11,2,"NULL",967.18
2,2562,33913,6445,2009-01-11,1,"NULL",62.21
1,191,35123,1175,2009-01-11,1,"NULL",114.56
1,193,29225,6306,2009-01-11,1,"NULL",75.24
1,192,26654,4139,2009-01-11,2,"0.15",747.388
1,84371,16496,7831,2009-01-11,1,"NULL",321.08
1,77129,6438,6349,2009-01-11,1,"NULL",45
1,194,27618,4402,2009-01-11,1,"NULL",55.14
1,196,30700,6145,2009-01-11,1,"NULL",208.32
1,85636,537,2402,2009-01-11,1,"NULL",17.72
1,65975,19036,824,2009-01-11,1,"NULL",245.09
3,2562,33913,2244,2009-01-11,1,"NULL",418.3
2,189,35246,5454,2009-01-11,1,"NULL",124.27
1,75789,9863,1347,2009-01-11,1,"NULL",113.21
1,2467,34047,5314,2009-01-11,4,"NULL",504.32
1,189,35246,4870,2009-01-11,1,"NULL",360.09
1,188,25190,518,2009-01-11,1,"0.34",60.8058
1,289,31549,7729,2009-01-12,1,"NULL",310.48
1,290,27335,2879,2009-01-12,1,"NULL",388.56
1,292,25128,6363,2009-01-12,1,"0.22",6.6768
1,2812,35660,5166,2009-01-12,1,"NULL",400.69
1,80011,22217,3336,2009-01-12,2,"NULL",225.6
1,190,35834,7453,2009-01-12,1,"NULL",312.83
1,288,29563,5686,2009-01-12,1,"NULL",89.59
1,92832,13775,3443,2009-01-12,1,"NULL",101.66
2,287,31460,4181,2009-01-12,1,"NULL",357.6
2,94730,1599,4203,2009-01-12,1,"NULL",143.91
1,287,31460,3376,2009-01-12,1,"NULL",8.97
2,89237,10458,6049,2009-01-12,1,"NULL",476.28
1,94730,1599,7012,2009-01-12,1,"NULL",417.14
1,286,30991,3958,2009-01-12,1,"NULL",86.49
1,70528,24415,7834,2009-01-12,1,"NULL",271.36
1,89237,10458,1046,2009-01-12,1,"NULL",340.33
1,285,32044,7669,2009-01-12,1,"NULL",188.5
1,80665,20540,4687,2009-01-12,1,"NULL",317.83
1,283,32827,265,2009-01-12,1,"NULL",391.34
1,282,32281,4223,2009-01-12,1,"NULL",318.57
1,82613,20578,3097,2009-01-12,1,"NULL",120.5
1,278,27229,2637,2009-01-12,1,"NULL",171.48
1,279,35428,6765,2009-01-12,1,"NULL",362.05
1,280,32964,1675,2009-01-12,1,"NULL",50.8
1,78449,6814,2805,2009-01-12,1,"NULL",116.06
1,88195,13035,2516,2009-01-12,1,"NULL",339.07
1,281,33150,4667,2009-01-12,1,"NULL",225.26
2,281,33150,4863,2009-01-12,1,"NULL",412.24
1,381,31406,6729,2009-01-13,1,"NULL",359.05
1,2128,28638,7786,2009-01-13,1,"NULL",33.58
1,88172,22797,3477,2009-01-13,1,"NULL",251.27
1,380,31459,2981,2009-01-13,2,"NULL",91.1
1,379,31793,2275,2009-01-13,1,"NULL",429.12
1,378,31131,5989,2009-01-13,1,"NULL",98.79
1,377,30643,924,2009-01-13,3,"NULL",88.86
1,376,31563,3251,2009-01-13,1,"NULL",448.29
2,374,35855,4354,2009-01-13,1,"NULL",467.63
1,382,32238,7049,2009-01-13,1,"NULL",406.76
2,2128,28638,4860,2009-01-13,1,"NULL",264.97
2,382,32238,533,2009-01-13,1,"NULL",15.29
1,73737,18850,2957,2009-01-13,2,"NULL",787.28
1,384,32934,7669,2009-01-13,2,"NULL",377
1,383,33448,5107,2009-01-13,1,"NULL",302.77
1,79709,4678,6219,2009-01-13,1,"0.15",65.416
2,73737,18850,7662,2009-01-13,1,"NULL",426.66
1,385,28268,5022,2009-01-13,1,"NULL",393.86
2,385,28268,6418,2009-01-13,1,"NULL",100.97
1,66226,15597,2886,2009-01-13,1,"NULL",323.15
3,385,28268,1053,2009-01-13,1,"NULL",484.36
1,91300,12959,566,2009-01-13,1,"NULL",376.58
2,66226,15597,1037,2009-01-13,1,"NULL",211.48
1,386,30350,2428,2009-01-13,1,"NULL",225.93
1,2816,35468,1687,2009-01-13,1,"NULL",106.18
2,2816,35468,5534,2009-01-13,1,"NULL",173.78
1,2471,31000,4218,2009-01-13,1,"NULL",240.63
1,374,35855,7518,2009-01-13,1,"NULL",122.55
1,63941,22188,6661,2009-01-13,1,"NULL",340.42
1,75897,1690,311,2009-01-13,1,"NULL",472.34
1,72237,22101,4104,2009-01-13,1,"NULL",245.14
1,77123,1499,90,2009-01-13,1,"NULL",129.8
1,187,26767,4082,2009-01-14,1,"0.28000000000000003",29.1096
2,63435,5476,7211,2009-01-14,1,"NULL",410.29
1,63435,5476,3053,2009-01-14,1,"NULL",333.5
1,68479,19868,4923,2009-01-14,2,"NULL",403.98
2,484,27255,5662,2009-01-14,1,"NULL",269.31
1,2463,32295,3819,2009-01-14,1,"NULL",275.74
1,484,27255,3536,2009-01-14,1,"NULL",43.23
1,78559,12375,5463,2009-01-14,1,"NULL",325.9
1,80418,9571,6265,2009-01-14,1,"NULL",359.32
2,2571,29279,1770,2009-01-14,1,"NULL",369.57
1,469,28097,4604,2009-01-14,3,"NULL",702.87
1,2571,29279,4373,2009-01-14,1,"NULL",335.89
1,472,34935,4504,2009-01-14,3,"NULL",366.27
2,80418,9571,56,2009-01-14,1,"NULL",21.47
1,471,30992,494,2009-01-14,1,"NULL",348.11
1,74348,13449,3021,2009-01-14,1,"NULL",444.01
3,483,29207,6846,2009-01-14,1,"NULL",317.52
2,483,29207,1254,2009-01-14,1,"NULL",46.88
1,76035,20493,1324,2009-01-14,1,"NULL",298.84
1,483,29207,4203,2009-01-14,1,"NULL",143.91
2,87433,16716,4222,2009-01-14,1,"NULL",207.6
2,482,29305,1108,2009-01-14,1,"NULL",88.82
1,87433,16716,944,2009-01-14,1,"NULL",165.65
1,481,30038,7198,2009-01-14,1,"NULL",7.55
1,482,29305,5281,2009-01-14,1,"NULL",86.4
1,74963,1915,2316,2009-01-14,1,"NULL",401.61
2,101,33099,1091,2009-01-14,2,"NULL",976.9
1,101,33099,727,2009-01-14,1,"NULL",318.69
1,473,35641,2729,2009-01-14,1,"NULL",467.94
1,91875,5016,4229,2009-01-14,2,"NULL",787.92
2,473,35641,7071,2009-01-14,1,"NULL",295.26
1,375,33408,751,2009-01-14,1,"NULL",384.36
1,474,35173,1152,2009-01-14,1,"NULL",380.71
1,475,33422,1389,2009-01-14,1,"NULL",208.94
1,476,31992,4657,2009-01-14,1,"NULL",196.53
1,477,31018,4873,2009-01-14,1,"0.05",304.969
1,478,30001,7371,2009-01-14,1,"NULL",362.06
1,90110,4068,1890,2009-01-14,1,"NULL",366.83
1,83470,21187,2572,2009-01-14,1,"NULL",352
1,2729,30900,2677,2009-01-14,1,"0.11",83.6867
1,479,32562,6546,2009-01-14,1,"NULL",476.81
1,64235,13861,1090,2009-01-15,1,"NULL",92.88
2,2650,34234,5526,2009-01-15,1,"NULL",23.87
1,64131,21089,4681,2009-01-15,1,"NULL",372.55
1,82534,6560,5518,2009-01-15,1,"NULL",116.12
1,2650,34234,6364,2009-01-15,1,"NULL",203.66
1,91650,10401,2150,2009-01-15,1,"NULL",307.57
1,549,34577,183,2009-01-15,1,"NULL",283.47
1,79764,448,2985,2009-01-15,1,"NULL",72.84
1,94703,15660,5993,2009-01-15,1,"NULL",444.06
2,551,34499,1985,2009-01-15,1,"NULL",204.08
1,551,34499,7952,2009-01-15,1,"NULL",345.43
2,79764,448,247,2009-01-15,1,"NULL",206.36
1,552,31922,1998,2009-01-15,1,"NULL",434.53
1,553,25833,6380,2009-01-15,1,"0.28999999999999998",135.1698
2,553,25833,6502,2009-01-15,1,"0.28999999999999998",211.722
1,554,27633,682,2009-01-15,1,"NULL",47.11
1,2461,29042,5188,2009-01-15,1,"NULL",247.38
1,68025,9528,2578,2009-01-15,1,"NULL",366.04
2,68025,9528,3506,2009-01-15,1,"NULL",416.48
1,555,26140,825,2009-01-15,2,"0.02",99.8228
1,556,26922,6570,2009-01-15,1,"0.1",208.026
1,291,28279,4139,2009-01-15,3,"NULL",1318.92
1,557,30488,4549,2009-01-15,1,"NULL",97.42
2,557,30488,1575,2009-01-15,1,"NULL",74.85
1,558,28295,2497,2009-01-15,1,"NULL",66.9
1,68935,3510,2176,2009-01-15,1,"NULL",46.39
1,87621,4346,5843,2009-01-15,1,"NULL",470.81
1,95099,23671,5171,2009-01-15,1,"NULL",179.85
1,86760,13666,1980,2009-01-15,4,"NULL",705.04
1,637,31675,4942,2009-01-16,1,"NULL",435.04
1,84489,10804,4005,2009-01-16,1,"NULL",349.19
1,634,35800,1827,2009-01-16,1,"NULL",314.13
1,635,35895,6633,2009-01-16,1,"NULL",411.85
1,633,25419,1425,2009-01-16,1,"0.03",124.1115
2,2810,26185,7187,2009-01-16,1,"0.23",288.9656
1,2810,26185,1189,2009-01-16,1,"0.23",102.0481
2,84001,5109,7180,2009-01-16,1,"NULL",30.21
