"OrderLineID","OrderID","CustomerID","ProductID","OrderDate","Qty","UnitDiscountPercent","ExtRevenue"
3,17920,394,4734,2005-02-13,1,"NULL",101.96
2,17920,394,4546,2005-02-13,1,"NULL",3.22
1,17920,394,6873,2005-02-13,1,"NULL",442
1,17919,130,3708,2005-02-13,1,"NULL",318.41
1,18126,1410,520,2005-02-14,1,"NULL",80.82
1,18125,306,6048,2005-02-14,1,"NULL",194.5
1,18122,832,7343,2005-02-14,1,"NULL",149.82
1,18121,1901,7271,2005-02-14,1,"NULL",335.67
1,18124,1047,7138,2005-02-14,4,"NULL",654.08
1,18123,1885,3154,2005-02-14,1,"NULL",264.63
1,22308,1190,5686,2005-02-14,1,"NULL",89.59
1,22112,487,6175,2005-02-14,3,"NULL",166.98
1,18329,1577,2918,2005-02-15,1,"NULL",254.58
1,18332,503,1875,2005-02-15,1,"NULL",312.35
1,18328,1956,7366,2005-02-15,1,"NULL",324.37
1,22299,1702,7212,2005-02-15,1,"NULL",244.28
1,18509,1894,2849,2005-02-16,1,"NULL",15.15
1,17513,270,2961,2005-02-16,1,"NULL",323.55
1,18513,385,1089,2005-02-16,1,"NULL",327.66
2,17513,270,5831,2005-02-16,1,"NULL",252.1
1,18510,1839,820,2005-02-16,1,"NULL",471.68
1,18511,985,1276,2005-02-16,1,"NULL",9.38
1,18514,158,4941,2005-02-16,1,"NULL",190.72
1,18515,903,694,2005-02-16,1,"NULL",418.94
1,18516,861,6538,2005-02-16,1,"NULL",161.67
1,18119,1601,2557,2005-02-17,1,"NULL",383.48
1,18120,1515,3107,2005-02-17,1,"NULL",10.43
2,18120,1515,3522,2005-02-17,1,"NULL",408.79
1,18711,1269,5893,2005-02-17,1,"NULL",337.62
1,18710,346,3116,2005-02-17,1,"NULL",359.87
1,18709,97,1963,2005-02-17,1,"0.28000000000000003",47.4624
1,18708,676,517,2005-02-17,1,"NULL",147.61
2,18708,676,7426,2005-02-17,1,"NULL",371.89
1,18702,1698,3538,2005-02-17,1,"NULL",251.54
1,18703,1882,6935,2005-02-17,1,"NULL",376.29
2,18703,1882,7986,2005-02-17,1,"NULL",88.02
1,18704,1712,2231,2005-02-17,1,"NULL",254.11
1,18707,40,7874,2005-02-17,1,"0.23",341.9416
1,18888,473,6267,2005-02-18,1,"NULL",239.15
1,18887,1421,3827,2005-02-18,1,"NULL",388.28
1,18886,1496,3620,2005-02-18,1,"NULL",311.23
2,18886,1496,5090,2005-02-18,1,"NULL",11.41
1,18890,558,746,2005-02-18,1,"NULL",329.15
1,18891,7,6705,2005-02-18,1,"0.15",376.516
1,18892,1273,330,2005-02-18,1,"NULL",95.91
1,17923,1247,1171,2005-02-18,1,"NULL",270.09
1,18894,1276,1074,2005-02-18,1,"NULL",235.62
1,18512,731,7465,2005-02-18,1,"NULL",66.4
1,17722,853,5289,2005-02-18,1,"NULL",234.86
2,17722,853,7720,2005-02-18,1,"NULL",222.6
2,19102,1532,1167,2005-02-19,1,"NULL",23.9
1,19102,1532,1733,2005-02-19,1,"NULL",170.3
1,19100,1733,3980,2005-02-19,1,"0.01",346.8366
1,19098,1199,2205,2005-02-19,1,"NULL",237.86
1,19097,1969,5455,2005-02-19,1,"NULL",146.1
1,17922,1073,4202,2005-02-19,1,"NULL",9.15
2,18885,74,7256,2005-02-20,1,"0.32",71.2844
1,18885,74,4557,2005-02-20,1,"0.32",331.9284
1,19519,1763,3527,2005-02-20,1,"NULL",25.28
1,19518,1404,1799,2005-02-20,1,"NULL",442.15
1,19516,199,3446,2005-02-20,1,"NULL",146.62
1,19514,864,4013,2005-02-20,2,"NULL",944.28
1,19515,286,5993,2005-02-20,1,"NULL",444.06
1,19710,1283,4328,2005-02-21,2,"NULL",163.82
1,19711,1010,4477,2005-02-21,1,"NULL",126.93
1,19712,911,7045,2005-02-21,1,"NULL",238.11
2,19711,1010,4626,2005-02-21,1,"NULL",108.87
1,19713,464,2648,2005-02-21,4,"NULL",683.8
2,17921,559,6127,2005-02-21,1,"NULL",165.35
1,17921,559,6026,2005-02-21,1,"NULL",413.89
1,19893,1635,6622,2005-02-22,1,"NULL",296.92
1,19894,1333,6833,2005-02-22,2,"NULL",661.68
1,18889,122,5331,2005-02-22,1,"NULL",11.24
1,18893,1210,1596,2005-02-22,1,"NULL",402.68
2,19894,1333,2923,2005-02-22,1,"NULL",264.06
2,18893,1210,7299,2005-02-22,1,"NULL",73.63
1,19895,352,4507,2005-02-22,1,"NULL",10.74
1,19897,390,5039,2005-02-22,1,"NULL",29.38
3,18893,1210,3313,2005-02-22,1,"NULL",240.73
1,19896,1174,5776,2005-02-22,1,"NULL",93.5
2,18706,1432,1690,2005-02-22,3,"NULL",256.59
1,18706,1432,2564,2005-02-22,1,"NULL",32.54
1,19517,1090,7030,2005-02-22,4,"NULL",1858.52
1,19899,1758,6151,2005-02-22,1,"NULL",290.98
1,19898,101,5545,2005-02-22,1,"NULL",249.6
1,20077,821,7773,2005-02-23,1,"NULL",222.13
1,18705,1900,1825,2005-02-23,1,"NULL",279.87
1,18127,240,2367,2005-02-23,1,"NULL",423.22
1,19709,1945,7550,2005-02-24,1,"NULL",297.82
1,18331,1503,1190,2005-02-24,1,"NULL",77.04
1,18330,139,7016,2005-02-24,1,"NULL",336.93
1,20273,481,4202,2005-02-24,1,"NULL",9.15
1,20275,1341,5277,2005-02-24,1,"NULL",392.39
1,20276,1286,6078,2005-02-24,1,"NULL",436.64
1,19101,860,7847,2005-02-25,1,"NULL",183.24
1,19099,1209,694,2005-02-25,1,"NULL",418.94
1,20462,774,6465,2005-02-25,1,"NULL",264.89
1,69171,74,883,2005-02-25,1,"0.02",90.1208
1,18884,1372,7558,2005-02-26,1,"NULL",382.37
1,20621,1928,7985,2005-02-26,1,"0.01",362.2212
1,20622,383,2550,2005-02-26,1,"NULL",38.08
1,20623,501,6203,2005-02-26,1,"NULL",85.59
1,20625,1699,4781,2005-02-26,1,"NULL",172.86
1,20626,496,1633,2005-02-26,1,"NULL",303.17
1,20627,1358,4271,2005-02-26,1,"NULL",276.03
2,20627,1358,5457,2005-02-26,1,"NULL",92.53
2,20272,1804,6853,2005-02-27,1,"NULL",242.14
1,20272,1804,5538,2005-02-27,4,"NULL",837.84
2,19714,22,6026,2005-02-27,1,"0.16",347.6676
1,20818,523,3712,2005-02-27,1,"NULL",303.19
1,20819,541,1138,2005-02-27,2,"NULL",231.14
2,20820,1318,5769,2005-02-27,1,"NULL",369.82
1,20820,1318,7100,2005-02-27,1,"NULL",62.07
1,20815,1334,3577,2005-02-27,1,"NULL",179.63
1,20817,879,5478,2005-02-27,1,"NULL",201.41
1,19714,22,6459,2005-02-27,1,"0.16",170.9736
2,20817,879,2624,2005-02-27,1,"NULL",292.66
1,20816,396,5769,2005-02-27,1,"NULL",369.82
2,20816,396,6485,2005-02-27,1,"NULL",479.79
1,21002,920,5028,2005-02-28,1,"NULL",198.94
1,21001,1157,3247,2005-02-28,1,"NULL",90.18
1,21000,82,3459,2005-02-28,1,"0.3",53.081
1,20999,1549,1130,2005-02-28,1,"NULL",34.24
1,21008,403,3820,2005-02-28,1,"NULL",15.68
1,21009,1147,6524,2005-02-28,3,"NULL",1097.16
1,21007,1387,1585,2005-02-28,1,"NULL",308.59
1,21006,1501,5701,2005-02-28,1,"NULL",153.53
2,20076,1149,2458,2005-02-28,1,"NULL",381.67
1,21005,817,152,2005-02-28,1,"NULL",430.15
1,21004,620,5187,2005-02-28,1,"NULL",36.83
1,20076,1149,2781,2005-02-28,1,"NULL",363.61
1,21003,1688,7292,2005-02-28,1,"NULL",160.05
2,21002,920,7352,2005-02-28,1,"NULL",108.16
1,22993,951,669,2005-03-01,3,"NULL",788.79
1,22992,934,5941,2005-03-01,1,"NULL",32.97
2,25051,1756,2213,2005-03-02,1,"NULL",434.34
1,25052,1485,4249,2005-03-02,1,"NULL",320.81
1,25053,1137,2410,2005-03-02,1,"NULL",78.38
1,25049,21,4612,2005-03-02,1,"0.3",305.074
1,25048,3,3172,2005-03-02,1,"0.1",343.278
1,25051,1756,3748,2005-03-02,1,"NULL",266.96
1,25050,1405,6817,2005-03-02,1,"NULL",313.71
2,20814,1418,5541,2005-03-03,3,"NULL",528.15
1,20814,1418,3043,2005-03-03,1,"NULL",282.87
1,27129,345,4138,2005-03-03,1,"NULL",424.59
1,27128,623,2957,2005-03-03,1,"NULL",393.64
1,27117,1771,4549,2005-03-03,1,"NULL",97.42
1,27118,1865,3666,2005-03-03,1,"NULL",184.17
1,27120,1589,2053,2005-03-03,1,"NULL",146.05
1,27121,878,4966,2005-03-03,1,"NULL",50.44
2,27121,878,2140,2005-03-03,1,"NULL",294.06
1,27122,380,1816,2005-03-03,1,"NULL",426.48
1,27123,652,1842,2005-03-03,3,"NULL",1127.04
1,27127,314,3290,2005-03-03,1,"NULL",139.47
1,27125,60,604,2005-03-03,1,"0.23",345.2141
1,27124,922,6710,2005-03-03,1,"NULL",327.41
1,27610,1469,6603,2005-03-04,1,"NULL",327.39
1,27611,872,2434,2005-03-04,1,"NULL",435.85
1,20624,430,7821,2005-03-04,1,"NULL",154.9
1,27604,993,4069,2005-03-04,3,"NULL",841.92
1,27605,1422,6185,2005-03-04,1,"NULL",26.14
2,27603,1815,1273,2005-03-04,1,"NULL",148.41
1,27603,1815,3952,2005-03-04,1,"NULL",140.3
1,27606,1482,2053,2005-03-04,1,"NULL",146.05
1,27607,1658,706,2005-03-04,1,"NULL",148.65
1,27608,1005,1057,2005-03-04,1,"NULL",243.43
1,27609,1230,6660,2005-03-04,1,"NULL",330.92
2,27804,1378,778,2005-03-05,1,"NULL",472.08
1,27804,1378,1188,2005-03-05,1,"NULL",353.05
1,27800,1679,5518,2005-03-05,1,"NULL",116.12
1,27801,388,4423,2005-03-05,1,"NULL",305.53
1,27802,1162,2482,2005-03-05,1,"NULL",133.67
1,27798,1710,3992,2005-03-05,1,"NULL",295.99
1,27799,1683,6747,2005-03-05,1,"NULL",127.73
1,27119,1521,5816,2005-03-05,1,"NULL",216.62
2,20274,1926,3852,2005-03-05,1,"NULL",174.69
1,27126,601,6068,2005-03-05,2,"NULL",704.76
1,20274,1926,2017,2005-03-05,1,"NULL",351.34
1,27974,1222,1650,2005-03-06,1,"NULL",180.26
2,27976,1050,5929,2005-03-06,1,"NULL",374.01
1,27976,1050,1989,2005-03-06,1,"NULL",213.23
1,27975,1012,5298,2005-03-06,1,"NULL",351.92
1,28158,233,356,2005-03-07,1,"NULL",59.99
3,28157,939,87,2005-03-07,1,"NULL",352.63
2,28157,939,4109,2005-03-07,1,"NULL",466.32
1,28157,939,7794,2005-03-07,1,"NULL",319.84
2,28158,233,7286,2005-03-07,1,"NULL",231.95
1,28155,1864,3818,2005-03-07,1,"NULL",35.19
1,28399,305,4760,2005-03-08,1,"NULL",63.17
1,28401,1407,154,2005-03-08,3,"NULL",623.55
2,28401,1407,3838,2005-03-08,1,"NULL",244.69
1,28398,603,3580,2005-03-08,1,"NULL",193.26
1,28397,1847,3840,2005-03-08,1,"NULL",480.35
1,28396,47,386,2005-03-08,1,"0.24",349.03
1,28392,1918,3459,2005-03-08,3,"NULL",227.49
1,28393,1749,3855,2005-03-08,1,"NULL",31.63
1,28394,936,6055,2005-03-08,1,"NULL",476.52
1,28597,510,917,2005-03-09,1,"NULL",89.62
1,28600,330,4207,2005-03-09,1,"NULL",457.06
1,28599,594,514,2005-03-09,1,"NULL",100.67
1,28602,1540,4320,2005-03-09,1,"NULL",445.37
2,28602,1540,2164,2005-03-09,1,"NULL",183.76
1,28395,770,6062,2005-03-10,1,"NULL",54.46
1,23082,1139,7597,2005-03-10,1,"NULL",36.19
1,28159,1704,3096,2005-03-10,1,"NULL",378.57
1,23083,243,6734,2005-03-10,1,"NULL",340.31
1,23084,19,4609,2005-03-10,1,"0.1",112.338
1,23080,632,1217,2005-03-10,1,"NULL",148.46
1,23267,1856,4467,2005-03-11,2,"NULL",641.96
1,23266,1413,3515,2005-03-11,2,"NULL",392.38
1,23265,1773,4291,2005-03-11,1,"NULL",67.56
1,23264,1879,186,2005-03-11,1,"NULL",160.74
1,23269,6,4192,2005-03-11,1,"0.17",64.8064
2,23466,216,6227,2005-03-12,1,"NULL",98.71
1,23466,216,6836,2005-03-12,1,"NULL",345.01
1,23467,465,1887,2005-03-12,1,"NULL",17.54
1,23463,1296,832,2005-03-12,1,"NULL",439.12
1,23464,1288,5046,2005-03-12,1,"NULL",485.89
2,23464,1288,5099,2005-03-12,1,"NULL",189.25
1,23465,148,6983,2005-03-12,1,"NULL",411.11
1,23462,1096,2496,2005-03-12,1,"NULL",156.21
1,23665,556,7401,2005-03-13,1,"NULL",141.96
1,23663,740,3882,2005-03-13,1,"NULL",286
1,23662,1552,1245,2005-03-13,1,"NULL",229.11
1,23875,153,127,2005-03-14,1,"NULL",441.84
1,23874,1177,493,2005-03-14,1,"NULL",388.25
2,23877,1260,6686,2005-03-14,1,"NULL",103.69
1,23878,43,3083,2005-03-14,1,"0.33",194.3737
1,23877,1260,1966,2005-03-14,1,"NULL",110.69
1,23880,892,2880,2005-03-14,1,"NULL",294.7
1,23882,577,67,2005-03-14,1,"NULL",388.75
1,23881,371,1194,2005-03-14,1,"NULL",84.49
1,23883,1389,2727,2005-03-14,1,"NULL",332.38
1,27803,1531,1430,2005-03-14,2,"NULL",960.3
2,27803,1531,1081,2005-03-14,1,"NULL",272.86
1,28400,1685,963,2005-03-15,1,"NULL",294.87
1,24074,548,2376,2005-03-15,1,"NULL",222.03
1,23081,1965,1648,2005-03-15,1,"NULL",362.18
1,24071,378,5404,2005-03-15,1,"NULL",268.28
2,24070,363,4304,2005-03-15,1,"NULL",53.59
1,24070,363,1017,2005-03-15,1,"NULL",225.22
1,28156,90,400,2005-03-15,1,"0.02",233.338
2,28156,90,2928,2005-03-15,1,"0.02",390.5496
1,24263,700,2387,2005-03-16,1,"NULL",401.86
1,24262,587,6077,2005-03-16,4,"NULL",866.68
1,24261,1546,1396,2005-03-16,1,"NULL",315.42
2,24261,1546,2467,2005-03-16,1,"NULL",260.46
1,24264,887,1889,2005-03-16,2,"NULL",446.14
1,24265,1724,7841,2005-03-16,1,"NULL",476.91
1,23268,1277,1478,2005-03-16,2,"NULL",736.6
1,28598,996,2555,2005-03-16,4,"NULL",1210.92
1,24452,1588,4981,2005-03-17,1,"NULL",140.63
2,24452,1588,3564,2005-03-17,1,"NULL",359.27
1,23879,1176,2668,2005-03-17,1,"NULL",120.7
1,24454,659,4669,2005-03-17,1,"NULL",244.59
1,24453,1178,7914,2005-03-17,1,"NULL",369.25
1,28601,1980,817,2005-03-18,1,"NULL",29.02
1,24651,1328,3365,2005-03-18,1,"NULL",469.19
1,23876,1250,1668,2005-03-18,1,"NULL",337.24
1,24650,32,3705,2005-03-18,1,"0.28999999999999998",11.8428
2,24650,32,2711,2005-03-18,1,"0.28999999999999998",112.2084
1,24073,728,4109,2005-03-18,4,"NULL",1865.28
1,24649,381,3338,2005-03-18,1,"NULL",162.93
1,24855,1666,7052,2005-03-19,1,"NULL",336.49
1,24854,1561,7692,2005-03-19,1,"NULL",419.09
2,24856,733,3247,2005-03-19,1,"NULL",90.18
1,24856,733,7419,2005-03-19,1,"NULL",97.77
1,24857,562,7226,2005-03-19,1,"NULL",89.53
1,25230,1930,6686,2005-03-20,4,"NULL",414.76
1,25228,761,2666,2005-03-20,1,"NULL",148.1
2,25228,761,4264,2005-03-20,1,"NULL",417.26
1,25227,1575,2289,2005-03-20,1,"NULL",304.97
2,25227,1575,7498,2005-03-20,1,"NULL",178.55
1,25226,1349,5828,2005-03-20,1,"NULL",411.59
2,25226,1349,2928,2005-03-20,1,"NULL",398.52
1,25223,44,303,2005-03-20,1,"0.04",289.8528
1,25224,635,3948,2005-03-20,1,"NULL",320.49
1,25225,1285,2163,2005-03-20,1,"NULL",174
1,87269,390,7864,2005-03-20,2,"NULL",253.74
