"OrderLineID","OrderID","CustomerID","ProductID","OrderDate","Qty","UnitDiscountPercent","ExtRevenue"
1,85897,23900,1404,2010-01-01,1,"NULL",329.62
1,16077,33897,5484,2010-01-01,1,"NULL",12.43
1,45,41194,7396,2010-01-01,1,"NULL",293.81
2,16077,33897,5862,2010-01-01,1,"NULL",356.13
1,85230,516,99,2010-01-01,1,"NULL",380.09
1,87237,5155,708,2010-01-01,1,"NULL",336.24
1,88088,9081,4189,2010-01-01,1,"NULL",256.49
2,16581,27205,5746,2010-01-01,3,"NULL",282.78
1,48,45265,1573,2010-01-01,1,"NULL",77.18
1,74173,8992,6466,2010-01-01,1,"NULL",158.24
1,16581,27205,7127,2010-01-01,1,"NULL",245.68
3,16077,33897,354,2010-01-01,1,"NULL",139.38
1,47,41852,405,2010-01-01,3,"NULL",392.37
1,91218,29957,6823,2010-01-01,4,"NULL",637.72
1,16583,30203,4140,2010-01-01,1,"NULL",331.05
1,71430,15109,3984,2010-01-01,1,"NULL",53.02
1,1086,36098,4681,2010-01-02,1,"0.02",365.099
1,1087,36048,4165,2010-01-02,1,"0.26",223.9166
1,73423,25755,4398,2010-01-02,1,"0.34",269.8872
2,1086,36098,3563,2010-01-02,1,"0.02",150.724
1,1083,38933,3291,2010-01-02,1,"0.09",359.2862
1,1084,36796,7066,2010-01-02,1,"0.12",120.736
1,1082,39576,2470,2010-01-02,1,"NULL",30.89
1,1081,39199,1949,2010-01-02,1,"0.34",145.2
1,15767,29224,1043,2010-01-02,1,"NULL",336.19
2,84297,22241,1790,2010-01-02,2,"NULL",594.5
2,1087,36048,208,2010-01-02,1,"0.26",358.9074
1,63348,30469,1785,2010-01-02,1,"NULL",297.12
1,75778,4455,5821,2010-01-02,1,"NULL",19.45
1,1088,36754,2994,2010-01-02,1,"0.25",159.9075
1,1090,42458,1958,2010-01-02,1,"NULL",39.34
2,81808,16852,4184,2010-01-02,2,"NULL",342.58
1,82210,6610,6123,2010-01-02,1,"NULL",4.14
2,1067,46336,7170,2010-01-02,1,"NULL",367.31
1,1093,39520,2536,2010-01-02,1,"NULL",270.28
1,1067,46336,6227,2010-01-02,1,"NULL",98.71
2,1092,44128,6555,2010-01-02,1,"NULL",438.03
1,69198,12804,6702,2010-01-02,4,"NULL",557.6
1,81808,16852,1736,2010-01-02,1,"NULL",454.3
1,94626,23744,7644,2010-01-02,1,"NULL",362.75
1,1091,43869,3693,2010-01-02,1,"NULL",179.66
1,1092,44128,5042,2010-01-02,1,"NULL",383.56
1,1079,38537,2638,2010-01-02,1,"0.26",335.1016
1,1080,39298,6158,2010-01-02,1,"NULL",71.27
1,84297,22241,5805,2010-01-02,1,"NULL",127.58
1,1078,39043,4098,2010-01-02,1,"0.08",215.7032
2,1077,36942,2301,2010-01-02,1,"0.12",41.6944
1,1077,36942,2017,2010-01-02,1,"0.12",309.1792
2,1076,37363,7860,2010-01-02,1,"0.18",256.5042
1,1076,37363,7120,2010-01-02,1,"0.18",184.1392
1,69501,17167,2607,2010-01-02,3,"0.02",360.1794
1,1075,48493,2743,2010-01-02,1,"NULL",231.61
1,1074,47820,7071,2010-01-02,1,"NULL",295.26
1,1071,45349,5545,2010-01-02,1,"NULL",249.6
1,71943,21108,838,2010-01-02,1,"0.06",152.8722
1,1068,45572,3816,2010-01-02,1,"NULL",63.39
1,1094,41458,7508,2010-01-02,1,"NULL",244.48
1,1069,47017,5420,2010-01-02,1,"NULL",310.88
1,1095,40707,7031,2010-01-02,1,"NULL",197.26
2,1070,48107,4074,2010-01-02,1,"NULL",61.67
1,1070,48107,6278,2010-01-02,1,"NULL",189.29
1,2137,38449,7249,2010-01-03,1,"0.22",70.551
1,79027,23049,1823,2010-01-03,1,"NULL",137.99
1,2136,37846,4313,2010-01-03,1,"0.05",278.464
2,2135,37523,251,2010-01-03,1,"0.21",251.8757
1,2139,48929,7894,2010-01-03,1,"0.18",11.5456
1,78102,24988,4229,2010-01-03,1,"NULL",393.96
1,69945,15924,6457,2010-01-03,1,"NULL",116.87
1,2140,48807,2953,2010-01-03,1,"NULL",275.68
1,64964,13652,5082,2010-01-03,1,"NULL",350.52
2,69945,15924,2765,2010-01-03,1,"NULL",261.11
1,2142,48090,69,2010-01-03,1,"NULL",347.31
1,92598,31738,989,2010-01-03,1,"NULL",419.59
1,88053,21474,1133,2010-01-03,1,"NULL",426.47
1,2141,48361,7741,2010-01-03,1,"NULL",235.62
2,64964,13652,43,2010-01-03,1,"NULL",12.68
1,2143,43224,6050,2010-01-03,1,"NULL",259.49
2,2143,43224,6676,2010-01-03,3,"NULL",646.65
1,86358,12691,4231,2010-01-03,3,"NULL",1075.23
1,2144,45213,418,2010-01-03,1,"NULL",340.56
1,71924,4901,953,2010-01-03,1,"NULL",50.79
1,2145,47339,4101,2010-01-03,1,"NULL",41.04
1,85067,5626,7805,2010-01-03,1,"NULL",310
2,2145,47339,2993,2010-01-03,1,"NULL",398.29
1,88914,4508,3577,2010-01-03,1,"NULL",179.63
1,82168,12849,3567,2010-01-03,1,"NULL",234.22
1,2146,46598,1741,2010-01-03,1,"0.25",345.735
1,87287,19285,155,2010-01-03,1,"NULL",29.83
1,2147,38298,1952,2010-01-03,1,"0.22",109.7772
1,85265,26478,4171,2010-01-03,1,"NULL",372.26
1,83371,38155,2343,2010-01-03,1,"0.21",270.7251
1,88355,1285,2625,2010-01-03,1,"NULL",227.5
1,2134,36979,4008,2010-01-03,1,"0.26",190.994
1,2135,37523,227,2010-01-03,2,"0.21",6.0988
1,2149,40797,6464,2010-01-03,1,"NULL",417.03
1,16272,30506,1041,2010-01-03,2,"NULL",480.94
1,82074,31376,5456,2010-01-03,1,"NULL",397.46
1,2151,41392,3351,2010-01-03,1,"NULL",376.46
1,16151,34236,6209,2010-01-03,1,"NULL",450.88
1,89230,11349,3544,2010-01-03,1,"NULL",286.86
1,2154,40677,6185,2010-01-03,1,"NULL",26.14
2,2152,42647,5250,2010-01-03,1,"NULL",50.1
1,82840,1072,2581,2010-01-03,1,"NULL",146.62
2,89230,11349,3137,2010-01-03,1,"NULL",316.82
1,2152,42647,2251,2010-01-03,1,"NULL",159.41
1,2405,43117,1444,2010-01-04,1,"NULL",174.14
1,84474,6612,6160,2010-01-04,1,"NULL",322.72
2,2405,43117,7980,2010-01-04,1,"NULL",345.69
1,77760,16583,3032,2010-01-04,1,"NULL",53.57
1,73712,12739,5177,2010-01-04,1,"NULL",205.23
2,84474,6612,5518,2010-01-04,1,"NULL",116.12
1,87136,9143,6208,2010-01-04,1,"NULL",477.37
1,2404,43379,6956,2010-01-04,1,"NULL",127.37
1,2403,46512,7389,2010-01-04,1,"NULL",199.14
1,93313,2003,4249,2010-01-04,1,"0.1",288.729
1,2402,45849,3125,2010-01-04,1,"NULL",339.82
2,2401,46547,1849,2010-01-04,1,"NULL",146.42
1,63009,21546,5726,2010-01-04,1,"NULL",317.23
1,85187,30022,7714,2010-01-04,1,"NULL",68.55
1,74183,22757,1269,2010-01-04,1,"NULL",446.68
1,2409,41329,1211,2010-01-04,1,"0.14000000000000001",264.3382
2,2409,41329,2068,2010-01-04,1,"0.14000000000000001",304.096
1,2408,40317,4144,2010-01-04,1,"NULL",443.43
1,64596,823,4738,2010-01-04,1,"NULL",455.42
1,81149,4056,3636,2010-01-04,1,"NULL",398.61
1,75905,5299,5966,2010-01-04,1,"NULL",159.07
3,2407,41295,5518,2010-01-04,1,"NULL",116.12
2,2407,41295,3779,2010-01-04,1,"NULL",127.88
1,88768,21855,3401,2010-01-04,1,"NULL",439.7
1,2407,41295,4207,2010-01-04,1,"NULL",457.06
1,2400,47460,5824,2010-01-04,1,"NULL",190.42
1,2401,46547,536,2010-01-04,1,"NULL",431.34
1,88008,13444,6559,2010-01-04,1,"NULL",490.46
3,67113,23553,1212,2010-01-04,3,"NULL",497.46
1,2399,45432,4841,2010-01-04,1,"NULL",31.57
3,85634,1813,6399,2010-01-04,1,"NULL",410.65
2,67113,23553,4464,2010-01-04,2,"NULL",699.74
2,85634,1813,646,2010-01-04,1,"NULL",277.19
1,67113,23553,6892,2010-01-04,1,"NULL",408.23
1,74865,18862,3176,2010-01-04,1,"NULL",22.16
1,75714,31058,1223,2010-01-04,1,"NULL",182.78
1,85634,1813,6411,2010-01-04,1,"NULL",220.74
1,2397,37626,7947,2010-01-04,1,"0.15",174.08
1,89895,13882,6488,2010-01-04,1,"NULL",267.08
2,2396,37847,6075,2010-01-04,1,"0.08",23.4048
1,2396,37847,2392,2010-01-04,3,"0.08",999.9204
1,89677,15674,4738,2010-01-04,1,"NULL",455.42
2,92696,10640,939,2010-01-04,1,"NULL",375.47
1,92696,10640,4099,2010-01-04,1,"NULL",283.59
1,93583,14132,2366,2010-01-04,1,"NULL",151.75
1,35,37743,6797,2010-01-04,2,"0.16",411.0288
1,2489,44012,3302,2010-01-05,1,"NULL",347.99
1,2490,42800,7517,2010-01-05,1,"NULL",428.55
2,66256,29700,3544,2010-01-05,4,"NULL",1147.44
1,2488,44315,5623,2010-01-05,3,"NULL",360.72
1,2487,40570,3791,2010-01-05,1,"NULL",357.41
1,66256,29700,4034,2010-01-05,3,"NULL",1020.96
2,92936,7461,3379,2010-01-05,1,"0.28000000000000003",287.3088
1,92936,7461,5780,2010-01-05,1,"0.28000000000000003",171.9216
1,81482,31783,7651,2010-01-05,1,"NULL",260.68
1,73408,24381,1300,2010-01-05,1,"NULL",4.54
2,81482,31783,5696,2010-01-05,1,"NULL",215.85
3,81482,31783,3186,2010-01-05,1,"NULL",296.99
1,63138,4694,2042,2010-01-05,1,"NULL",57.45
1,78646,19240,2825,2010-01-05,1,"NULL",33.55
1,76702,34339,1096,2010-01-05,1,"NULL",370.07
1,83536,10671,4644,2010-01-05,1,"NULL",434.35
2,2473,38466,4088,2010-01-05,1,"0.16",306.6336
1,2473,38466,3781,2010-01-05,1,"0.16",206.4216
1,81643,19493,272,2010-01-05,1,"NULL",486.66
1,2480,48373,7439,2010-01-05,1,"NULL",371.8
1,2481,41962,950,2010-01-05,1,"NULL",384.71
2,2481,41962,6136,2010-01-05,1,"NULL",88.17
1,2482,38312,2130,2010-01-05,1,"0.13",394.1448
1,2484,38808,1554,2010-01-05,1,"NULL",129.72
1,67127,32928,2629,2010-01-05,1,"NULL",331.79
1,2485,43477,2892,2010-01-05,2,"NULL",115.86
1,92489,16980,5777,2010-01-05,1,"NULL",284.25
2,67127,32928,4301,2010-01-05,1,"NULL",139.82
1,2486,45277,211,2010-01-05,1,"NULL",394.95
1,2474,37823,4319,2010-01-05,1,"7.0000000000000007E-2",415.0311
1,2475,37153,7691,2010-01-05,1,"0.3",258.314
1,67091,16041,3737,2010-01-05,1,"NULL",33.85
2,2475,37153,5672,2010-01-05,4,"0.3",759.08
1,2476,48313,2995,2010-01-05,1,"NULL",398.33
1,2478,44741,78,2010-01-05,1,"NULL",327.09
1,73920,7224,73,2010-01-05,1,"0.23",289.6047
1,2479,45228,398,2010-01-05,1,"NULL",116.02
1,2477,45290,2859,2010-01-05,1,"NULL",413.78
2,2476,48313,985,2010-01-05,1,"NULL",8.72
1,89454,33003,5327,2010-01-05,1,"NULL",478.38
1,89980,21936,966,2010-01-05,2,"NULL",826.04
1,84118,14473,1412,2010-01-05,1,"NULL",6.39
1,2577,39432,6221,2010-01-06,1,"NULL",244.82
1,2578,39419,5280,2010-01-06,1,"NULL",229.98
1,16276,29393,804,2010-01-06,1,"NULL",68.7
1,69983,12766,7793,2010-01-06,1,"NULL",231.08
1,2580,48998,2086,2010-01-06,3,"NULL",822.27
1,95423,6467,830,2010-01-06,1,"NULL",25.09
1,2579,48631,4836,2010-01-06,1,"NULL",266.01
1,2153,41062,289,2010-01-06,1,"NULL",164.34
1,2576,36700,372,2010-01-06,1,"0.25",79.1775
2,2575,37891,3740,2010-01-06,1,"0.16",186.0348
1,2575,37891,1187,2010-01-06,1,"0.16",80.0436
1,2574,48333,6875,2010-01-06,3,"NULL",986.13
2,2585,46019,602,2010-01-06,1,"NULL",418.51
1,2585,46019,1928,2010-01-06,3,"NULL",1151.94
1,79532,19475,338,2010-01-06,1,"NULL",154.52
1,2584,48956,4921,2010-01-06,1,"NULL",463.71
1,74642,23050,6652,2010-01-06,1,"NULL",171.01
1,2583,48023,1503,2010-01-06,1,"NULL",316.79
2,2582,47668,7945,2010-01-06,1,"NULL",272.03
1,73501,7679,1157,2010-01-06,1,"0.26",231.3314
1,2582,47668,4381,2010-01-06,1,"NULL",44.12
1,82816,31165,2434,2010-01-06,1,"NULL",435.85
2,2581,48379,3247,2010-01-06,1,"NULL",90.18
1,85262,30692,3854,2010-01-06,1,"NULL",78.96
1,2581,48379,6347,2010-01-06,1,"NULL",409.61
1,81802,15091,2089,2010-01-06,1,"NULL",263.83
1,68499,7161,6998,2010-01-06,1,"NULL",76.22
1,76303,4693,1596,2010-01-06,1,"NULL",402.68
1,63913,31154,4295,2010-01-06,2,"NULL",668.18
2,2593,40575,1278,2010-01-06,1,"NULL",145.1
3,2593,40575,137,2010-01-06,1,"NULL",291.39
1,2593,40575,6436,2010-01-06,1,"NULL",378.74
1,2592,42083,1221,2010-01-06,1,"NULL",224.98
1,2590,44312,1274,2010-01-06,1,"NULL",453.26
1,64431,1153,880,2010-01-06,1,"NULL",196.39
1,2591,44936,725,2010-01-06,1,"NULL",230.77
1,92284,6935,4472,2010-01-06,1,"NULL",127.5
1,2586,45956,6438,2010-01-06,1,"NULL",370.08
1,2587,46629,5453,2010-01-06,1,"NULL",441.5
1,83782,19406,5227,2010-01-06,1,"NULL",307.49
1,2589,44324,38,2010-01-06,1,"0.11",391.3953
1,90554,19323,3707,2010-01-06,1,"NULL",262.84
2,83782,19406,916,2010-01-06,1,"NULL",72.78
1,2661,48255,4944,2010-01-07,1,"NULL",403.43
1,2662,47080,625,2010-01-07,1,"NULL",216.88
2,2660,41611,1906,2010-01-07,1,"NULL",2.39
1,2660,41611,4377,2010-01-07,1,"NULL",424.56
3,2662,47080,3250,2010-01-07,1,"NULL",336.83
1,77258,24178,3977,2010-01-07,1,"NULL",354.29
2,2662,47080,1525,2010-01-07,1,"NULL",224.26
1,80900,20328,5752,2010-01-07,1,"NULL",464.22
1,2663,47480,3090,2010-01-07,1,"NULL",6.62
1,88103,30034,149,2010-01-07,1,"NULL",87.45
2,2663,47480,7007,2010-01-07,1,"NULL",264
2,2664,46986,3975,2010-01-07,1,"NULL",403.79
1,69355,17222,2444,2010-01-07,1,"0.34",111.3552
1,75766,4294,2924,2010-01-07,1,"NULL",193.85
1,2664,46986,918,2010-01-07,1,"NULL",225.81
1,2666,47647,7442,2010-01-07,1,"NULL",255.79
2,75766,4294,647,2010-01-07,1,"NULL",445.72
1,87285,22507,4944,2010-01-07,1,"NULL",403.43
1,2665,48407,3971,2010-01-07,1,"NULL",55.34
1,2667,37182,4293,2010-01-07,1,"0.32",47.2872
1,68664,35232,3843,2010-01-07,1,"NULL",7.62
1,2668,40062,1745,2010-01-07,1,"NULL",254.63
2,68664,35232,6505,2010-01-07,1,"NULL",252.15
1,2669,36413,7105,2010-01-07,3,"0.27",856.9908
1,2670,39286,7392,2010-01-07,2,"NULL",65.58
1,82656,13328,3808,2010-01-07,1,"NULL",251.41
1,90906,23028,2686,2010-01-07,1,"NULL",367.26
1,16584,27055,6251,2010-01-07,1,"0.12",56.3552
1,90243,9113,7220,2010-01-07,1,"NULL",451.89
1,91448,14459,2251,2010-01-07,1,"NULL",159.41
1,72633,3818,3001,2010-01-07,1,"NULL",351.68
1,71286,9373,2061,2010-01-07,1,"NULL",436.58
2,71286,9373,622,2010-01-07,1,"NULL",229.39
1,2658,44335,4950,2010-01-07,3,"NULL",74.97
1,2659,44439,2139,2010-01-07,1,"0.18",264.2122
1,2671,40544,7280,2010-01-07,1,"NULL",476.65
1,2672,42896,6856,2010-01-07,1,"NULL",6.31
1,46,42260,721,2010-01-07,1,"NULL",446.11
1,2673,45129,6652,2010-01-07,1,"NULL",171.01
1,2674,41918,4183,2010-01-07,2,"NULL",455.08
1,66484,5609,5091,2010-01-07,1,"NULL",172.38
1,79889,20944,6502,2010-01-07,1,"NULL",298.2
1,2752,40073,2646,2010-01-08,2,"NULL",411.78
1,2751,38686,1458,2010-01-08,1,"0.01",367.2702
2,2750,41311,2743,2010-01-08,1,"NULL",231.61
1,88555,3917,885,2010-01-08,3,"NULL",585
1,84089,19735,5114,2010-01-08,1,"NULL",191.08
1,2750,41311,7446,2010-01-08,1,"NULL",287.75
1,2749,43202,3467,2010-01-08,2,"NULL",232.72
1,2748,43539,1783,2010-01-08,1,"NULL",106.37
1,16579,32591,7744,2010-01-08,1,"NULL",319.82
1,71236,17293,338,2010-01-08,1,"0.21",122.0708
2,89939,34075,3277,2010-01-08,1,"NULL",412.1
1,89939,34075,6367,2010-01-08,1,"NULL",394.97
2,68829,22130,5612,2010-01-08,1,"NULL",160.54
1,68829,22130,3221,2010-01-08,1,"NULL",235.29
2,91195,3935,3281,2010-01-08,1,"NULL",294.4
1,91195,3935,5326,2010-01-08,2,"NULL",180.8
1,2747,41489,6231,2010-01-08,1,"NULL",325.96
1,2746,43463,7817,2010-01-08,2,"NULL",692.5
2,73068,6114,5489,2010-01-08,1,"NULL",215.47
1,73068,6114,7895,2010-01-08,1,"NULL",272.16
1,91620,20312,1934,2010-01-08,3,"NULL",1330.47
1,95208,23649,7294,2010-01-08,1,"NULL",355.52
1,78568,16383,297,2010-01-08,1,"NULL",340.87
1,2744,44158,6310,2010-01-08,1,"NULL",483.43
2,78568,16383,7267,2010-01-08,1,"NULL",138.89
1,2741,46747,5861,2010-01-08,1,"NULL",311.32
1,16574,32237,6354,2010-01-08,1,"NULL",439.23
1,67995,34515,4222,2010-01-08,1,"NULL",207.6
1,2742,42241,3124,2010-01-08,1,"NULL",161.11
1,2740,47680,6065,2010-01-08,2,"NULL",220.4
1,2738,48893,3951,2010-01-08,1,"NULL",355.9
1,84615,14089,649,2010-01-08,1,"NULL",172.07
2,2738,48893,3286,2010-01-08,1,"NULL",93.83
1,1072,43109,2056,2010-01-08,1,"NULL",432.12
1,64222,351,1430,2010-01-08,1,"NULL",480.15
1,2735,36647,5447,2010-01-08,1,"0.19",343.3752
1,2736,37116,4469,2010-01-08,1,"0.13",105.2526
1,67304,13972,51,2010-01-08,1,"NULL",57.65
1,2138,38749,4175,2010-01-08,1,"NULL",45.57
2,2737,36290,2597,2010-01-08,1,"0.02",334.4936
1,65437,35281,6925,2010-01-08,4,"NULL",167.56
1,2737,36290,4546,2010-01-08,1,"0.02",3.1556
1,2836,44383,3315,2010-01-09,1,"0.12",328.5304
1,82853,11336,1651,2010-01-09,1,"NULL",126.61
2,2836,44383,597,2010-01-09,1,"0.12",427.7416
1,63604,32883,2391,2010-01-09,1,"NULL",247.67
2,37,37962,750,2010-01-09,1,"NULL",53.21
2,2837,44280,37,2010-01-09,4,"NULL",1547.96
1,81554,35979,4006,2010-01-09,1,"NULL",8.79
1,2837,44280,3614,2010-01-09,2,"NULL",369.6
1,37,37962,1385,2010-01-09,1,"NULL",206.08
1,83632,7593,1318,2010-01-09,1,"0.05",363.8595
1,79770,6598,3312,2010-01-09,1,"NULL",248.48
1,2839,45904,4625,2010-01-09,1,"NULL",354.11
3,63604,32883,1541,2010-01-09,1,"NULL",336.76
1,86864,394,1888,2010-01-09,3,"NULL",771.66
1,2739,48554,5545,2010-01-09,4,"NULL",998.4
3,37,37962,5611,2010-01-09,1,"NULL",290.43
1,2838,42573,5614,2010-01-09,1,"NULL",313.75
2,63604,32883,1121,2010-01-09,1,"NULL",307.24
1,2840,46820,5609,2010-01-09,1,"NULL",202.58
1,80539,21259,6294,2010-01-09,1,"NULL",253.38
2,2839,45904,276,2010-01-09,2,"NULL",166.86
1,73803,15658,5637,2010-01-09,1,"NULL",427.14
2,2841,47150,6635,2010-01-09,1,"NULL",262.45
1,2841,47150,1925,2010-01-09,1,"NULL",225.49
3,2841,47150,358,2010-01-09,1,"NULL",184.45
1,79804,33385,1288,2010-01-09,1,"NULL",366.12
1,2842,41371,4185,2010-01-09,1,"NULL",384.46
2,2842,41371,6648,2010-01-09,1,"NULL",166.65
1,2843,44474,1124,2010-01-09,1,"NULL",441.41
1,85871,4149,2705,2010-01-09,1,"NULL",359.79
1,2829,37315,960,2010-01-09,1,"0.25",33.255
1,74127,25543,1057,2010-01-09,1,"0.09",221.5213
1,78999,5948,7059,2010-01-09,1,"NULL",31.08
1,88900,32974,4970,2010-01-09,1,"NULL",343.87
1,2483,38468,570,2010-01-09,1,"0.26",221.9112
1,2832,38483,821,2010-01-09,1,"0.25",5.37
1,79944,24062,7999,2010-01-09,1,"NULL",171.81
1,2833,39011,2107,2010-01-09,1,"NULL",266.51
1,2834,48834,7566,2010-01-09,1,"NULL",26.44
2,2833,39011,1849,2010-01-09,1,"NULL",146.42
1,93827,23961,1631,2010-01-09,1,"NULL",5.21
1,2844,43393,3387,2010-01-09,1,"NULL",328.6
1,72080,25975,3838,2010-01-09,1,"0.08",225.1148
1,2845,42107,1748,2010-01-09,3,"NULL",186.42
2,72080,25975,4338,2010-01-09,1,"0.08",133.768
1,80733,25671,4436,2010-01-09,1,"0.12",169.0568
1,78681,4502,2756,2010-01-09,1,"NULL",125.88
1,1085,37789,6100,2010-01-09,1,"0.08",191.3416
2,80733,25671,1786,2010-01-09,1,"0.12",253.6688
1,85023,21517,341,2010-01-09,1,"NULL",75.96
1,82612,23580,6610,2010-01-09,1,"0.2",275.744
1,2828,36621,7094,2010-01-09,1,"0.08",170.3656
1,126,44921,5148,2010-01-10,1,"NULL",461.29
1,78221,16245,5084,2010-01-10,1,"NULL",204.47
1,125,45703,251,2010-01-10,1,"NULL",318.83
2,123,47946,5450,2010-01-10,1,"NULL",204.99
1,79218,6898,3527,2010-01-10,1,"NULL",25.28
1,73393,11314,2183,2010-01-10,1,"NULL",214.78
1,67601,23376,456,2010-01-10,1,"NULL",232.14
1,123,47946,4341,2010-01-10,4,"NULL",260.96
1,82361,20107,6778,2010-01-10,1,"NULL",129.38
1,78391,9227,5102,2010-01-10,1,"NULL",431.08
1,70442,5496,3969,2010-01-10,1,"NULL",439.66
1,121,47550,4790,2010-01-10,4,"NULL",1533.36
1,131,40446,5546,2010-01-10,2,"NULL",637.42
1,132,40530,973,2010-01-10,1,"NULL",356.8
1,129,41332,4306,2010-01-10,1,"NULL",123.87
1,128,43225,3143,2010-01-10,1,"NULL",112.62
1,127,43533,2588,2010-01-10,1,"NULL",386.37
1,91086,22790,4066,2010-01-10,1,"NULL",135.01
2,127,43533,4107,2010-01-10,2,"NULL",368.04
1,120,45630,287,2010-01-10,1,"NULL",309.58
1,118,46819,1064,2010-01-10,1,"NULL",368.02
1,117,48405,2710,2010-01-10,1,"NULL",100.42
2,66292,6629,3829,2010-01-10,1,"NULL",175.31
1,115,48430,5950,2010-01-10,1,"NULL",23.58
1,67722,12526,2578,2010-01-10,1,"NULL",366.04
1,116,47666,3475,2010-01-10,2,"NULL",879.5
1,66292,6629,6019,2010-01-10,1,"NULL",325.66
1,81485,33938,3089,2010-01-10,1,"NULL",167.35
1,39,46059,5810,2010-01-10,1,"NULL",157.5
1,113,39986,716,2010-01-10,1,"NULL",165.34
1,114,36327,2593,2010-01-10,1,"0.19",281.6937
2,111,38175,5494,2010-01-10,1,"0.08",417.8272
1,66233,13935,5968,2010-01-10,1,"NULL",95.6
1,112,37386,1684,2010-01-10,1,"0.2",228.896
1,110,37717,6729,2010-01-10,1,"0.1",323.145
1,111,38175,60,2010-01-10,1,"0.08",54.6296
1,16650,32314,2272,2010-01-10,1,"NULL",309.15
1,80642,11286,4654,2010-01-10,1,"NULL",476.06
1,2588,43930,1148,2010-01-10,1,"NULL",5.19
2,16647,26943,1807,2010-01-10,1,"0.26",300.6768
1,16647,26943,4557,2010-01-10,2,"0.26",722.4324
1,90497,7157,3603,2010-01-10,1,"0.23",136.2284
1,81255,32312,2493,2010-01-10,1,"NULL",178.55
1,2835,44953,5001,2010-01-11,1,"NULL",201.61
2,2835,44953,4856,2010-01-11,1,"NULL",225.42
1,212,40474,3500,2010-01-11,1,"NULL",164.67
1,213,41594,7121,2010-01-11,1,"NULL",377.75
1,89568,14898,4664,2010-01-11,3,"0.13",612.1494
1,67990,17531,5130,2010-01-11,1,"0.15",71.791
2,89568,14898,826,2010-01-11,1,"0.13",190.0776
1,216,41885,7801,2010-01-11,1,"NULL",186.5
1,215,42795,4900,2010-01-11,1,"NULL",21.55
1,94844,29651,5904,2010-01-11,1,"NULL",413.41
1,75528,35342,6102,2010-01-11,1,"NULL",33.49
1,1073,44153,5192,2010-01-11,1,"NULL",334.93
2,218,43407,7813,2010-01-11,1,"NULL",253.84
2,81864,783,491,2010-01-11,1,"NULL",192.12
1,218,43407,2008,2010-01-11,1,"NULL",326.73
1,81864,783,4593,2010-01-11,1,"NULL",48.03
1,73264,5915,5909,2010-01-11,1,"NULL",341.67
1,2398,38227,6382,2010-01-11,4,"0.24",962.464
3,81864,783,6712,2010-01-11,1,"NULL",228.34
1,2743,45624,5206,2010-01-11,3,"NULL",362.64
2,2398,38227,4345,2010-01-11,1,"0.24",153.0944
1,75050,30161,5418,2010-01-11,1,"NULL",297.4
1,197,37585,5416,2010-01-11,1,"0.01",190.4067
1,2148,42209,2028,2010-01-11,1,"NULL",20.73
1,95601,26366,182,2010-01-11,2,"0.18",392.2716
1,206,47865,382,2010-01-11,1,"NULL",369.83
1,95168,13050,5665,2010-01-11,1,"NULL",269.39
2,206,47865,2818,2010-01-11,1,"NULL",390.77
1,1089,36456,2744,2010-01-11,1,"0.28000000000000003",93.0528
1,94808,25048,434,2010-01-11,1,"0.25",263.805
1,207,43585,6887,2010-01-11,2,"NULL",136.18
